%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3    DAKOTA_EP_4       obj_fn_1       obj_fn_2       obj_fn_3 
229          NO_ID    2.547523742    1.754353106    2.004929541    1.955995453    2.344612476     2.02968828    2.374167167      1.7692253    1.745112353    9.330979942    3.436820902    3.646246714     7.27237291            100            100            100 
230          NO_ID    2.549869177    1.667738847    2.024563094    1.812788862    1.986498093    2.396933316    2.537068085    1.970498052    1.790914723    3.182045841    8.716386648    11.66294777    7.213313289            100            100            100 
231          NO_ID    2.550732648    1.742545453    2.004324604    1.946155262    2.330399439    2.481072565    2.438361539    1.984879375    2.123036619   0.3441321665    10.16605423   0.6924461986    9.842833969   0.5206437067   0.1485095785   0.1482639341 
232          NO_ID    2.556731619    1.875468202    1.623898345    1.859645712     1.93916896    2.401857726    2.221003801    1.865924684    2.034799284    4.772458068    1.986820445   0.4358036501    8.688922219            100            100            100 
233          NO_ID    2.556790067    1.528207217    1.694881686    2.150339569    2.087783968    2.105791804    2.208333921    1.909539463    2.229716198    2.397274309     9.32050795    1.258393698    8.713879163   0.3966507611  0.01190008363  0.01234570506 
234          NO_ID    2.558865309    1.349102653    2.115144782    2.191100075    2.258758956    2.065618327     2.06133349    1.862894627    1.928428298    5.106293273    5.375281107    7.228035202   0.7716937795            100            100            100 
235          NO_ID    2.562235017    1.704776297    1.809313791    1.993175437     2.13711992    2.159182968    2.543979572    1.861683014     1.87197183     2.60955331    11.17232661    2.180798288    8.019514358            100            100            100 
236          NO_ID    2.563034702     1.82345731    2.020762392    2.360141761    2.332849063    2.076427154    2.300184602    2.110920527    1.854756516    9.715746972    1.437291815    4.117061015    1.524689712            100            100            100 
237          NO_ID    2.566605576    1.946159321    2.002123319    1.900171523    1.814497385    2.539394407    2.023702433     2.13049792    2.056427741    8.237564987    2.142988377    2.138695954    1.457044552            100            100            100 
238          NO_ID    2.572370222    1.899038964    1.683999959    2.093981407    2.022034207     2.16532128    2.492232666    1.901563372    1.940921842    11.85379808    10.67615598     6.33358992    11.52094867  0.01885983154  0.03992721832  0.03126325888 
239          NO_ID    2.574200251    1.373600137    1.805180705    2.055599615    2.324803251    2.568547065    2.446511408    1.785749111    2.144530052    11.15654129    5.310821858    8.135751685    3.279495775            100            100            100 
240          NO_ID    2.575372146    1.953577207     2.05304403    2.128923811    2.295679161    2.411909339    2.440750801    2.110823943    1.903009414    5.990195137    9.528845395    5.286858081    9.248087681            100            100            100 
241          NO_ID    2.577282745    1.589662663    2.154532798    2.160599373    1.952221031    2.403124077     2.42502937    1.798646354    2.296920943    4.122480413    9.086479776     10.5234291      9.9723516            100            100            100 
242          NO_ID    2.578002921    1.362367879    2.004687819    1.900653634    2.171309458    2.553342763    2.062071736    2.263988412    2.150672246    9.986747156    11.52832515    2.605999585    3.995396746            100            100            100 
243          NO_ID    2.582043953    1.619866834    1.692952466    2.348666791    2.288255986     2.12843235    2.139405836    2.289090592    2.154603499    9.925296317     7.01530013    2.302569023   0.3775391804            100            100            100 
244          NO_ID    2.582383497    1.874417152    1.698647307    2.243843839    1.975164393    2.025381874    2.570751547    1.753242661    1.759046251    3.397436719    8.786499743    4.169434231    2.576952932 0.003295014344  0.02106157321  0.01963467331 
245          NO_ID    2.583154825    1.238018001     1.90362406    2.096135128     1.99300975    2.118572893    2.531945858    2.005993633    2.091434612    10.18872454    3.932397384    2.182195456    8.264361819            100            100            100 
246          NO_ID    2.588968789    1.617306625     1.84316554    2.050524157     2.23567075    2.504796862    2.536946627    1.896348557    2.209140184    11.09658501    5.234024436     7.01435421   0.9333031592            100            100            100 
247          NO_ID     2.59135162    1.411054582    1.792790826    1.898286418    2.031143164    2.450618275    2.058171346    2.146572865    2.062862884    4.482324139    10.54957489     5.81382531    3.322398692   0.4443529937 0.009993428025  0.06674571348 
248          NO_ID    2.595927894    1.236968205    2.147316333     2.26020712     2.17994395     2.21326684    2.499322248    1.730148363    1.842091224   0.1988120657    8.390780315    1.510771109     10.1132338            100            100            100 
249          NO_ID    2.598924541    1.570487529    1.710120127    2.018187788    2.300916912    2.130071306    2.197819732     1.79409302    1.783404585    10.47197649    11.00359355    8.356267343    7.322909422            100            100            100 
250          NO_ID     2.59909164    1.687669687    1.942937548    1.938651977    1.845874255    2.524126071    2.257103937    2.062015995    1.750571559    6.891425224    2.101000301    1.184069491    8.869275708            100            100            100 
251          NO_ID       2.026821       1.870767       1.855251       2.301349       2.211289       2.417611       2.277569       2.274839       2.019701       2.010003       4.519539       5.760279      10.402094 0.004766875868   0.0437588104  0.04553804271 
252          NO_ID    2.035673908    1.834854848    1.752622308     2.04713353    1.900798737     2.20232784     2.01109146    2.217732172    2.215452639    10.48317141    7.744755996     2.42182744    10.34688922 0.005651736932   0.0460144218  0.04787985244 
253          NO_ID    2.047476984    1.967783057    1.894473463    2.193420671    2.351884726    2.153310869    2.455320149    1.967361589    2.268369723    5.495992756    10.79257037   0.5916797745    3.783216249 0.003980210072 0.002989506764 0.005111220434 
254          NO_ID       2.052219       1.822453       1.945271       2.355693       1.945887       2.168444    2.188247199       2.251206       2.014369       5.342231        1.89333       8.872858       8.532749 0.003200336172  0.03560233101   0.0372104229 
255          NO_ID       2.052572       1.711021       1.794634       2.195802       2.272797       2.285568       2.258701       1.858201       2.096666         2.5792       0.196377       6.323044      10.785939  0.09759158136  0.02016657165  0.01820237966 
256          NO_ID    2.052572192    1.856685246    1.679946141    2.195742362    2.272264572    2.276763704     2.25866947    1.858329302    2.096666231    2.165698071   0.1720254199    6.324067759    11.70023871 0.002854428531  0.03204537389   0.0331337651 
257          NO_ID        2.09683       1.794016       1.976859    2.101862551       1.867528       2.185259       2.030426       1.828764        1.79972        5.07423       0.163065       0.300519       3.379371 0.009108834805 0.004648726851 0.006524891773 
258          NO_ID       2.137527       1.937977       2.015265       2.220585       2.148512       2.276587       2.346563       1.736718       1.916214       9.059003       2.917085       1.074263       2.132719 0.003368186337  0.00631810886 0.008577822176 
259          NO_ID       2.150922       1.651267       1.903112       1.962938       1.993973       2.105869       2.046957       2.082918       2.219767       4.516603       5.468723        6.25951       3.634501  0.03021048426  0.01576756823  0.01920911847 
260          NO_ID    2.152056228    1.270167052    1.684088067    1.949879118    1.824607288    2.113909616    2.093068734    2.087048344    2.287188119    11.50466753   0.4228234796    8.688247761    3.602897383            100            100            100 
261          NO_ID    2.152291014    1.655118181    1.817820146    2.249331704     2.24300478    2.371402851    2.512294173    1.985194719    1.771498102   0.9814148364     6.31155103    4.097521223    1.952500704   0.3167589464  0.01813840045  0.02086709374 
262          NO_ID       2.188529       1.886238       1.684007       1.811356    2.228173608        2.29639        2.27926       1.802736       2.270121       3.465191       3.204634       9.663638        1.03517  0.03775428918   0.0149100215  0.01821386038 
263          NO_ID       2.190732       1.842933       1.616289       2.215535       1.910789       2.245279       2.539916       2.038652       1.827131       3.993222       7.697805       1.083746       6.010667 0.002146462462  0.01644567285  0.01586194715 
264          NO_ID       2.202021       1.972243       1.808957       2.380131        2.29379       2.222539       2.230118       2.093833       2.032438        5.10287        4.69627       6.928254       1.737404 0.005125537024  0.02012434229  0.02260526792 
265          NO_ID    2.204994664    1.955237988    2.097869571    2.191696072    2.256510444    2.202522125    2.547975798    2.290123744     2.29087253    10.73858921   0.8481967006     7.78896865    4.940690995 0.007371468798  0.01748402609  0.01406441851 
266          NO_ID       2.209943       1.530896        2.05412       2.053872       2.118685       2.298441         2.0376       2.223756       1.771204       3.923389       4.223943       2.044679       5.378127   0.3619957244  0.01633599549  0.01580216609 
267          NO_ID       2.210455       1.537784       2.053824       2.316016       2.119485       2.307789       2.037656       2.223628        1.77127       3.805957       4.486055       5.320775       5.381473   0.4247568254 0.006928607862 0.004932566272 
268          NO_ID       2.211517       1.792717       1.994757       2.164952        2.39102       2.245683       2.346623       1.737373       2.107864       3.460037       0.976204       1.373668       4.233895 0.006286364406  0.01300361172  0.01180313466 
269          NO_ID       2.225673       1.720013       1.974341       2.375554        2.34592       2.404979       2.346175       1.905753       2.132376       3.110533       0.976208       1.316084       5.601975   0.1506730245 0.002702002205 0.003955168261 
270          NO_ID       2.237651       1.462916        2.06512       2.385948        1.95219       2.592642       2.371659       1.829952       2.122174       1.012882       9.145819       3.943136       7.617146            100            100            100 
271          NO_ID       2.256081    1.470866725       2.189292       2.273693       1.972771       2.025164       2.124956       2.192669       1.955587      10.621696       7.627342       4.261136       7.028576            100            100            100 
272          NO_ID       2.258129       1.949927       2.190308       2.068765       1.956739         2.0038       2.097156       2.168093       1.760963      10.990056       7.367246       4.229896       4.493142 0.006489704615 0.008940234157 0.005850356068 
273          NO_ID    2.261631322    1.581896626    1.960677807    1.804343322    1.817882624    2.065352664    2.441577527    1.789752336    2.126939903    6.256095207    10.99942289    3.670691809    4.665294631  0.02249727417  0.02836101784  0.02875543854 
274          NO_ID    2.261631322    1.581896626    1.960677807    1.804343322    1.817882624    2.065352664    2.441577527    1.791835908    2.126939903    6.227079001    10.99942289    3.670691809    4.665294631  0.02284198633  0.02726725802  0.02865434323 
275          NO_ID    2.284140822    1.936533213    2.179325264    2.061471757    2.045112506    2.033353005    2.135052839    2.030537613    1.841727991    8.095116861    3.115559076   0.5282979109    6.917530789            100            100            100 
276          NO_ID       2.287815       1.542851       2.004658       1.808956       2.060037       2.270686       2.368582       2.055051       1.979896       3.151149       1.394611       6.308315      10.103596            100            100            100 
277          NO_ID       2.292036       1.685186       2.118341       2.330916       2.287321       2.372554       2.326614       2.037271       2.021749       1.447709       7.645429       4.491338       8.686892   0.5804570772   0.1327880763   0.1295326048 
278          NO_ID       2.329203    1.985298029       2.095902       2.192174       2.260478       2.450618       2.582456       2.294028       2.290201      10.642333       0.061765       7.513846       7.512979            100            100            100 
279          NO_ID       2.341818       1.743682       2.121709       2.273526       2.300561       2.381154       2.354454       2.065509       2.215825       1.185565       7.807221       4.523666      11.222852    0.235712972  0.03983166956  0.02780370995 
280          NO_ID    2.353320075    1.716197096    1.717569606    1.895724325    1.976625387    2.289443428    2.347564802    1.867034468    2.270427022    8.252467407    2.656313903    4.331870435    6.614519363 0.002155155509  0.01068311958  0.01450667925 
281          NO_ID       2.407845       1.610483       2.061608       2.142762       2.345133       2.475253    2.311830056       1.721095       2.042271       2.444238       4.501261       9.082732        0.03556            100            100            100 
282          NO_ID       2.440357       1.570547       2.061064       2.184266       2.188189       2.245941       2.006442       1.961735       1.976707       3.460046       4.432077    3.284237558        2.02404   0.3210728212 0.001037884003 0.002430174277 
283          NO_ID       2.440609       1.611507       2.042408       2.220586       2.148481       2.404597        2.00205       1.959943       2.066947       3.110542       4.497617       9.439084       1.403624            100            100            100 
284          NO_ID       2.467144       1.365487       1.794759       1.897808       2.027175       2.202522       2.023691       2.142669       2.063535        4.57858      11.336007       5.805633       0.750111   0.8016459637  0.08921745327  0.08821605497 
285          NO_ID       2.467156       1.662019       2.118026    2.295743148       2.118298       2.115144       2.093187       1.728122       1.793373       0.777658       8.401254       2.044446       4.857933    0.362640479 0.008756331579  0.01301601168 
286          NO_ID       2.467668       1.671419       2.071042       1.855852       2.116506       2.115416       2.082819       1.826298       1.803103       0.766442       8.399014       5.321246       4.885845            100            100            100 
287          NO_ID       2.474458       1.856877       1.952024       1.969438       1.920008       2.211228       2.552303       1.938237       2.015757       2.165698      10.526705       1.267453       5.924914 0.004766941895 0.003126740054 0.006549958803 
288          NO_ID    2.499906593    1.987207101    1.851018744    2.123806457    2.116029533    2.147344973    2.175797889    2.261090615    2.023863446    5.465430091    3.902409706     3.94340189   0.2782131975            100            100            100 
289          NO_ID    2.499906593    1.987207101    1.851018744    2.123806457    2.116029533    2.163536766    2.175797889    2.261090615    2.023863446    5.465430091    3.420485244     3.94340189   0.2782131975 0.001478275747 0.003343677488 0.001183514368 
290          NO_ID       2.523218       1.702431       1.713056       2.093791       2.124434       2.100985       2.493385       1.901451       1.940858      11.390658      10.657212       6.334818      11.448757            100            100            100 
291          NO_ID    2.530572612    1.879819471    1.900564209    2.175099992     2.09297906    2.038409282    2.190082674    1.802806177    1.760521498      2.8289068    7.071602648   0.1104752105    6.570580275 0.002793007559 0.004846026647 0.003519048679 
292          NO_ID    2.546408011    1.755318254    1.821951175    2.390524032    2.285097864    2.380292744    2.192023455    1.757519472    1.963947965   0.6778474784    4.759740508    6.854240005    6.629203094    0.273667982  0.01579327205  0.01954929903 
293          NO_ID       2.548291    1.731829558       1.855115       2.128894       2.121214       2.164561       2.171702       2.261091       2.017543        5.46543       3.822538       2.169834       0.437957 0.006020936801 0.006574891617  0.00394541772 
294          NO_ID    2.550732648    1.742545453    2.004324604    1.946155262    2.330399439    2.481072565    2.438361539    1.984879375    2.123036619   0.3441321665    10.37151145   0.6924461986    9.842833969   0.5209262561   0.1491893453   0.1486361956 
295          NO_ID       2.583501       1.742545       2.003045       1.991211       2.133791       2.251697        2.52681       2.001263       2.123009        1.35994      10.162406       1.073374       9.842834            100            100            100 
296          NO_ID       2.047481       1.967791       1.894425       1.931277       2.345997       2.153055         2.5526       1.950978       2.277586       5.495993       10.79257        0.61216        1.73112 0.003916828612 0.003073181889 0.001253000884 
297          NO_ID    2.054027741    1.831441443    1.685425106    1.908374986    2.069703004    2.425240342    2.494930452    2.241120697    1.779330248    5.692900481   0.6027751681    2.954316679    8.497934761 0.001874847491  0.04186776122  0.04314353072 
298          NO_ID       2.096318       1.709728       1.976863       2.131559       1.863112       2.165675       2.029914       1.931708       1.799536        5.30895       0.507129       0.304615       3.379371  0.05328212914 0.0004389893609 0.001529642966 
299          NO_ID       2.190732       1.842933       1.616289       2.215535       1.910789       2.245279    2.514473326       2.038652       1.827131       3.993222       7.697805       1.083746       6.010667 0.002146462462  0.01644567285  0.01586194715 
300          NO_ID       2.196819       1.686147       2.062143       2.393567       1.896077       2.296749       2.455509       2.131375       1.726833       4.915731       0.996039       2.289396       1.444268  0.09732658599 0.0007692690787 0.0008553688834 
301          NO_ID    2.211513497    1.793741286    1.976836778    2.197719585    2.390976188    2.404403401     2.34617518     1.95983735    2.100278572    3.110532745   0.9762078975    1.349092473    5.601958905  0.03568816154  0.00295177659  0.00122957092 
302          NO_ID       2.225673       1.724389       1.974341       2.375552       1.976624       2.404979       2.347583       1.905753       2.139352       3.140659       0.976952        4.33074       5.602039   0.1489123756 0.003870141537 0.005373649022 
303          NO_ID    2.259153464    1.947367481    2.190020278    2.330909493    1.959715026    2.012876314    2.097052282    2.168092944    1.761026785    10.88384036    7.629390292    4.023332658    4.493152021  0.01077562682 0.007961034751 0.004331182764 
304          NO_ID       2.352296       1.708678       1.715842       1.927198       1.976765       2.294563       2.372397       1.867034       2.286299       8.252467       2.656578       4.336622       6.614471 0.002212360392  0.01055857364  0.01453139115 
305          NO_ID        2.35332       1.711821        1.71757       1.895726       2.345921       2.289443       2.346157       1.867034       2.263451       8.222341        2.65557       1.317214       6.614455            100            100            100 
306          NO_ID    2.410861526     1.75239424    1.950537142    1.846611883    1.925237216    2.252671694    2.168149589    2.208043342    2.081286685    7.318435609    5.795480191    2.930250933    1.476281986 0.002034006372 0.005797611446 0.009033130037 
307          NO_ID       2.414466       1.897211        1.83572       2.367771       2.017999       2.021532        2.37818       1.748657       1.953746       9.543801       6.098858       3.070681       5.038018  0.01188590713 0.0007088024624 0.003512720894 
308          NO_ID       2.419748        1.84082       1.887089       1.919875       2.249423       2.351968       2.519521       2.193727       1.951576        5.27966       4.187938       5.284321       3.983772 0.006366281155  0.03612646108  0.03295491093 
309          NO_ID       2.420261       1.794019       2.063163       2.363843       1.900301       2.218029       2.456005       2.090895       1.728041       5.074227       3.830471         2.1345       1.444252 0.001951340685 0.002305454872  0.00377428764 
310          NO_ID       2.438917       1.898371       1.830049       2.170723       2.159128    2.387203081       2.460172       2.038268       1.942605       7.502711       4.965599       5.457958      11.123659  0.01515165881  0.04427275274  0.03520898389 
311          NO_ID       2.474454       1.856869       1.952072       2.231582       1.925896       2.211484       2.455023       1.954621       2.006541       2.165698      10.526705       1.246973        7.97701            100            100            100 
312          NO_ID    2.497979862     1.83459309    2.028810188    1.907806762    2.006670785    2.256330921    2.473012566     1.96740869    1.919307492    3.682426998    5.223358906     0.34499315    6.486840128 0.001087464705   0.0144952289  0.01314393275 
313          NO_ID       2.500931       1.988977       1.852747       2.092332        2.11589       2.158417       2.150966       2.261091       2.007991        5.46543       3.420221        3.93865       0.278261 0.001440046549 0.003439054152  0.00135001003 
314          NO_ID       2.006199       1.881657       1.962945       2.216281       2.188216       2.230571       2.326059       1.953806       1.848118       9.068859       2.851549       5.088341       4.088431 0.004390316467 0.000904608786 0.002715695022 
315          NO_ID    2.047476984    1.967783057    1.894473463    2.193420671    2.351884726    2.153310869    2.455320149    2.035389463    2.268369723    5.495992756    10.79257037   0.5916797745    3.783216249 0.003980210072 0.001738031217 0.0006207184449 
316          NO_ID       2.079934        1.70976       1.976863       2.130151       1.867208       2.142259       2.029918       1.931708       1.804656        3.11055       0.507129       0.300519       3.373227   0.2702658901 0.0004467420222 0.001745497463 
317          NO_ID       2.096258       1.700512       1.835723       2.105627    2.092863993       2.169003       2.030042       1.751484       1.955184       5.349398       0.343289       0.449223       2.855083  0.09212051581 0.007508677992 0.009583855452 
318          NO_ID       2.166552       1.470703       1.753891       2.126923       2.156819       2.407754       2.284973        1.82978        2.07997       4.995724       1.787249       7.447287       9.952093   0.5401820602 0.001068457969 0.002557044716 
319          NO_ID       2.196819       1.686147       2.062143       2.393567       1.896077       2.296749       2.455509       2.131375       1.726833     4.33873148       0.996039       2.289396       1.444268   0.1240549783 0.0007650206031 0.000739303945 
320          NO_ID    2.211513497    1.793741286    1.976836778    2.197719585    2.390976188    2.404403401     2.34617518     1.95983735    2.100278572    2.565881472   0.9762078975    1.349092473    5.601958905  0.06134349361 0.002560034875 0.001360774387 
321          NO_ID       2.227897       1.793709       1.976837       2.199128        2.38688       2.427819       2.346171       1.959837       2.127448       5.308933       0.976208       1.353188       5.608103 0.002010209309 0.002250879223 0.001208875896 
322          NO_ID    2.272104207    1.936533213    2.179325264    2.061471757    2.045112506    2.033353005    2.135052839    2.030537613    1.841727991    8.095116861    3.115559076    0.733168865    6.917530789 0.001790149316  0.02990980181  0.03141453196 
323          NO_ID       2.277485       1.936513       2.195261       2.063264       1.999545       2.033865       2.135053       2.030922       1.710656       0.123405       2.738727       0.578417       6.911387  0.03377951025   0.0308518405  0.03151941677 
324          NO_ID       2.278739       1.700547       2.062155       2.394079       1.895053       2.296909       2.460245       2.038191       1.953713       4.293139       1.036999        4.11922       1.548204   0.1379771323 6.399306936e-06 0.002305477931 
325          NO_ID       2.332549       1.882787       1.835709       2.235747        2.15836       2.544556       2.455436       2.131508       1.726869       5.972091       4.924863       4.386534      11.012555 0.004614234076  0.04762393795  0.04696562478 
326          NO_ID       2.383116       1.748738       2.129457       2.292552       2.000964        2.03382       2.190085       1.737013       2.276626       8.464963       9.035864        3.72417       2.900092 0.005666575401 0.003001320753 0.006747593363 
327          NO_ID       2.390732        1.74735       2.113777       2.290762        2.04491       2.057884       2.060069       1.736645    2.009054643    2.120116041       9.416792       3.878874       2.919548   0.1900494364 0.008374211854  0.01189459125 
328          NO_ID       2.414466       1.897211        1.83572       2.367771       2.017999       2.021532        2.37818       1.748657       1.953746    9.287665988       6.098858       3.070681       5.038018  0.01109140368 0.0007023985577 0.003604037121 
329          NO_ID     2.41446854    1.897186729    1.835721007    2.236258723    2.157336157     2.54471562    2.460172307    2.038324229    1.953748971    5.831968106    4.965822801    6.216357901     11.1164914 0.001735670936  0.06352512803  0.08018354916 
330          NO_ID       2.414526       1.906427        1.97686       2.393703       2.387407       2.018204       2.378052       1.928881       1.798098       9.503353       6.262698       2.926073       5.562306            100            100            100 
331          NO_ID       2.531533       1.878411        1.90082       2.175102       2.064879       2.062985       2.060067       1.802822       1.760073       2.876011       7.075699       0.110427       6.583892 0.002590783896 0.005763404818  0.00348896218 
332          NO_ID    2.047476984    1.967783057    1.894473463    2.193420671    2.351884726    2.153310869    2.455320149    2.035389463    2.268369723    5.495992756    10.79257037    4.291459385    3.783216249 0.005414221257  0.01160676183  0.01637226089 
333          NO_ID       2.047669       1.963687       1.894477       2.193433       2.351809       2.151263        2.45532       2.025405    2.144520084       5.448889      11.461754       0.300864        5.60184 0.004489625297  0.01439498854  0.01207387634 
334          NO_ID       2.076485       1.966311       1.894729       2.193485       2.351373       2.153311       2.454952       1.969026       2.071762       5.495481      11.226746       1.155648       1.563184 0.003728410292 0.001085095375 0.0009059425254 
335          NO_ID    2.076741174    1.967783057    1.894473463    2.193420671    2.351884726    2.153310869    2.455320149    1.967361589    2.268369723    5.969401513    10.79257037   0.5916797745    3.783216249 0.003878564879 0.003957533217 0.006533222187 
336          NO_ID       2.082142       1.701568       1.976843       2.130151         1.8674       2.134067       2.013534       1.907132       1.798512        4.29327       0.512761       0.300215       1.548203    0.121927545 0.002469396554 0.004224519732 
337          NO_ID       2.166592       1.464559       1.754403       2.126923       2.156851       2.420554       2.286135       1.736596        2.07997        4.94094       1.585209       8.233719       9.953013            100            100            100 
338          NO_ID       2.166808       1.472175       1.753635       2.126859       2.157331       2.407754       2.285341       1.828116       2.276578       4.996236       1.353073       6.883319    5.535323842   0.5397330183  0.01355938057  0.01700920727 
339          NO_ID       2.211321       1.797837       1.976833       2.197708       2.391052       2.406451       2.346175       1.969821       2.006071       2.612985       0.307024       1.639908       3.783335  0.05911870842 0.000146601743 0.0008935151166 
340          NO_ID    2.211513497    1.677586344    1.976836778    2.197719585    2.390976188    2.404403401     2.34617518     1.95983735    2.100278572    3.110532745   0.9762078975    1.349092473    5.601958905 0.001693895925 0.001053032829 0.0001227195055 
341          NO_ID    2.211513497    1.793741286     1.98656867    2.197719585    2.390976188    2.404403401     2.34617518     1.95983735    2.100278572    2.565881472   0.9762078975    1.349092473    5.601958905  0.06134349361 0.002371045473 0.001360720251 
342          NO_ID       2.227916        1.74861     1.74314753       2.199114        1.99931       2.058408       2.084645       1.736989       2.145106       8.512067       9.302104       3.445594       2.913532 0.004373795104 0.005583782982  0.00960389002 
343          NO_ID       2.267048       1.936535       2.179325       2.064224       2.157753       2.033353       2.132493       2.030522        1.83906       8.094989       3.115559       6.217713       6.921627            100            100            100 
344          NO_ID    2.272104207    1.936533213    2.179325264    2.061471757    2.045112506    2.033353005    2.135052839    2.030537613    1.841727991    8.095116861     2.86025294    0.733168865    6.917530789  0.00180509832  0.02888818649   0.0311086475 
345          NO_ID       2.276531       1.708739       2.062175       2.394079       1.894861       2.305101       2.476629       2.062767       1.959857       3.110419       1.031367       4.119524       3.373228 0.001669270627 0.002402675642 0.0003478680326 
346          NO_ID       2.278739       1.700547    2.026845095       2.394079       1.895053       2.296909       2.460245       2.038191       1.953713       4.293139       1.036999        4.11922       1.548204   0.1379771323 0.0002256098909 0.002238275944 
347          NO_ID       2.279763       1.702243       2.063691       2.393901       1.886861       2.297677       2.478645       2.038375       1.745841       5.465107       0.512711       4.118872       1.523628  0.08542884423 0.001686666609 0.0007566512131 
348          NO_ID       2.279784       1.883469       2.179305       2.108736       2.039993       2.031489       2.168149       2.030794       1.841728       8.104869       3.107367       2.830321       1.476251 0.002651594388 0.003637828439 0.006723020052 
349          NO_ID       2.384057       1.792429       1.845765       2.292568       2.386912       2.427807       2.321595       1.959877        2.25852       5.308933       0.714064       1.631716       5.607975            100            100            100 
350          NO_ID       2.403182       1.805458       1.950557     2.14726079       1.930357       2.254536       2.135054       2.207787       2.060659       7.308684       5.803672       0.833099       6.917562 0.001699991649  0.04648379554  0.04568928508 
351          NO_ID       2.414466       1.897211        1.83572       2.367771       2.017999       2.021532        2.37818       1.748657       1.953746     10.8141754       6.098858       3.070681       5.038018  0.01679082755 0.0009732533956 0.003887699926 
352          NO_ID     2.41446854    1.897186729    1.835721007    2.236258723    2.157336157     2.54471562    2.460172307    2.038324229    1.995703349    5.831968106    4.965822801    6.216357901     11.1164914 0.001735670936  0.06457895863  0.08131117789 
353          NO_ID       2.419525       1.897185       1.835721       2.233507       2.044696       2.544716       2.462732        2.03834       1.956417       5.832096       4.965823       0.731814      11.112395 0.001660248928  0.05999781774  0.07247238643 
354          NO_ID       2.499907       1.987281       1.851211        2.09251       2.124082       2.157649       2.132566       2.260907       2.215863       4.293462       3.944509       3.938998       0.302837 0.001157088252 0.003537737097 0.001817028542 
355          NO_ID       2.500891       1.995121       1.852235       2.092332       2.115858       2.145617       2.149804    1.929576868       2.007991       5.520214       3.622261       3.152218       0.277341 0.001343183188 0.001296200513 0.0003868887048 
356          NO_ID       2.096446       1.463968       1.976863       2.131943       1.862856       2.161579       2.046298       1.933244       1.799538        5.46543       0.408825       0.271847       3.387563            100            100            100 
357          NO_ID       2.129079       1.897161       2.032385       2.229321       2.185872       2.276653       2.460247       1.956238        1.85541       9.124539       3.134173       5.088471       1.499759 0.004426002341 0.008045513215  0.01123385111 
358          NO_ID    2.196817563    1.817236145     1.88606473    1.919902527    2.249615433    2.450271969    2.519537157    2.131263265    1.965220575    4.886444452    1.009442177     5.43512057    3.983788302 0.001624393488 0.007260524587 0.005770484145 
359          NO_ID       2.196819       1.686147       2.062143       2.393567       1.896077       2.296749    2.431188765       2.131375       1.726833       4.915731       0.996039       2.289396       1.444268  0.09732658599 0.0007692690787 0.0008553688834 
360          NO_ID       2.196819       1.686147       2.062143    2.394660649       1.896077       2.296749       2.455509       2.131375       1.726833       4.915731       0.996039       2.289396       1.444268  0.09732658599 0.0007692690787 0.0008553688834 
361          NO_ID       2.204995       1.684163       1.980223       2.391519       2.125453       2.305105       2.455637       2.129839       1.724337       4.293163       0.996039       3.940084       1.482156   0.1386898887 0.0001052398755 0.001439530719 
362          NO_ID       2.211161       1.790597       1.976833       2.205724       2.378156       2.406739       2.347839       1.966189       2.023863       2.606841       0.307024       1.639908       4.045479  0.08107486831 0.0004551701373 0.0009776572706 
363          NO_ID       2.211321       1.797837       1.976833       2.197708    2.337996896       2.406451       2.346175       1.969821       2.006071       2.612985       0.307024       1.639908       3.783335  0.05911870842 0.000146601743 0.0008935151166 
364          NO_ID       2.278738       1.817332       1.888969       1.919903       2.247567       2.417504       2.519537       2.272575        1.95388       4.896754       1.009442       5.697265       3.983788 0.001567985339  0.01584104916  0.01346223379 
365          NO_ID       2.278739       1.700195       2.062155       2.393901       1.886861       2.297421       2.476629       2.038183       1.827761       5.464595       1.036999       4.118872       1.548204  0.08554024859 0.0004305225255 0.001596203986 
366          NO_ID       2.279763       1.702595       2.063691       2.394079       1.895053       2.297165       2.462261       2.038383       1.871793       4.293651       0.512711        4.11922       1.523628   0.1378650425 0.001453344633 0.001045638813 
367          NO_ID       2.286931       1.701427       2.010461       2.381791       1.897357       2.296907       2.350505       2.042927       1.948981       4.227603       0.754375       4.119092       4.169644   0.1415905133 0.005017271404 0.002734404741 
368          NO_ID       2.332546       1.897115       1.832816       2.367771       2.020047         2.0543        2.37818    2.000161072       1.950418       9.277356       6.098858       2.808537       5.038018 0.009187450585 0.002602607827 4.162844392e-05 
369          NO_ID       2.491731       1.989265       1.933131       2.094558       1.894706       2.149293       2.132438       2.262443       2.218359        4.33903       3.944509        2.28831       0.264949 0.001093629782 0.003991263478 0.001640794937 
370          NO_ID    2.497979862     1.83459309    2.028810188    1.907806762    2.006670785    2.256330921    2.523656744     1.96740869    1.919307492    3.682426998    5.223358906     0.34499315    6.486840128 0.001105603292  0.01417837437  0.01249174606 
