%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7       obj_fn_1       obj_fn_2       obj_fn_3 
338          NO_ID       1.998039       1.734512       1.900927       2.095087       2.035143       1.723171       1.978272  0.01184926108 0.001890368762 0.004568204251 
339          NO_ID       2.004236        1.84842       1.699962       1.929118       1.938014       1.727513       1.755281  0.01219952644 0.0002280905565 0.002195891141 
340          NO_ID    2.013071801    1.713249947    1.951412757    1.963755119    1.733439276    1.801872072    1.775280176 0.008923011653 0.001341242337 0.0001267775105 
341          NO_ID        2.01704        1.61437       1.955061        1.98408       2.079568        1.82824       1.832624 0.009783723146 0.001967131067 0.0004905903851 
342          NO_ID     2.02128801       1.731899       1.896766        2.06574       1.832348       1.739331       1.912801  0.01128124831 0.0005248446245 0.001969010808 
343          NO_ID        2.02667       1.803579       1.896766       2.065612       1.832116       1.714755       1.907137  0.01047950647 0.001049609765 0.001984657371 
344          NO_ID       2.027122       1.708079        1.87154       2.000332       1.723742       1.758787       1.918509  0.01003798822 4.810950681e-05 0.0007733034989 
345          NO_ID       2.028083       1.684537       1.802441       1.895629       1.701604       1.780504       1.865722 0.008962499973 0.0006510427912 0.0002606577193 
346          NO_ID       2.030423       1.704785    1.871647187       1.927437       1.703396       1.780506       1.864186 0.009084898774 0.0008270988566 3.104940789e-05 
347          NO_ID       2.037677       1.930809       1.896738       1.901251       2.024565       2.072617       2.005378  0.01820556879 0.007951768248 0.008426147205 
348          NO_ID        2.03905        1.99562       1.863802       1.745331       2.013132       1.763332        1.88633  0.02289482765 0.004928132913 0.004218229329 
349          NO_ID       2.044162       1.731247       1.680755       1.971384       2.031146        1.74267        1.86202  0.01055374974 0.0001531770223 0.0006238036221 
350          NO_ID       2.051003       1.650098       1.794374       1.910027       1.774719       1.749189       1.822964 0.008897583862 0.0001084542237 0.0003354417934 
351          NO_ID        2.05169        1.99369       1.927806       1.955927       2.008124       1.723652        1.93961  0.00898087478 0.002087614406 0.001775294632 
352          NO_ID       2.051799       1.708204       1.911407    2.091701872       2.018631       1.749795       1.980204  0.01047936477 0.0006385059915 0.0001979977986 
353          NO_ID       2.053953    1.620414949       1.617417       2.032331       1.841686       1.984872       1.952918 0.009288134343 0.004400465599 0.005770766403 
354          NO_ID       2.063575       1.734512       1.896831       2.095855       2.035079    1.704239757       1.978208  0.01027509127 0.001359266824 0.002532477402 
355          NO_ID       2.063575       1.734512       1.896831       2.095855       2.035079       1.723171    1.963928494  0.01039492099 0.0003049255442 0.001236466998 
356          NO_ID    2.066740083    1.759483593    1.916422822    1.901261791    1.864466695    1.706158182    2.001002847 0.007572036405 0.001214400178  0.00247141381 
357          NO_ID    2.081680902    1.695717682    1.653111289    2.076341494    2.048155594    1.741616341    1.900156699 0.009112998106 0.0008212713598 0.0006839383095 
358          NO_ID       1.715777       1.672593       1.671467       2.002103       1.732901        1.81034       1.898465  0.01543465912 0.004935739881  0.00935428362 
359          NO_ID       1.764993       1.678225       1.616239       1.972727       1.786181       1.798566       1.904241 0.002638329488 0.0006022836178 0.004179562084 
360          NO_ID       1.765041       1.692305       1.622383       1.972727       1.728197       1.836326       1.903093 0.006340627587 0.001170787604 0.005085302153 
361          NO_ID       1.766199       1.631255       1.704556       1.858072       2.055763       1.891089    1.873837746 0.008425706734 0.0006532810546 0.003988335971 
362          NO_ID    1.770674459    1.659535827    1.616384204       2.047702    1.751788494     2.08214021    1.708998914  0.01073794753 6.75396822e-05 0.003461808341 
363          NO_ID       1.770818       1.656464       1.647571       2.047702       1.751788       2.077148       1.708995  0.01115156672 0.0001963518497 0.003536308985 
364          NO_ID       1.902332       1.647139       1.739281       2.024272       1.920767    1.719952483       1.733815 0.007988472661 0.002563757168 0.006760450517 
365          NO_ID       1.935103       1.914407       1.740535       1.909337       1.986387       1.828254       1.963199  0.02334265457 0.005544235489 0.001241221978 
366          NO_ID     1.96671468    1.671970861    1.680692957    2.022382335    1.802490977    2.030910629    1.959142653  0.01297028822 0.003441938132 0.0009517959621 
367          NO_ID    1.972140723    1.938116686    1.900834087    1.900483378    2.011428909    2.072616922    2.005441768  0.02102498422 0.007405364133   0.0032598065 
368          NO_ID       1.972173       1.862146        1.87985       1.851331       2.024629       1.986089       2.010322  0.01584958437 0.006217901696 0.002038921527 
369          NO_ID       1.977175       1.731415       1.814317       1.927311       1.908155       1.986104       1.936597 0.009817368909 0.003797653251 0.0003377121086 
370          NO_ID       1.979285       1.608206    1.900393249       2.023307       1.912342       1.985896        1.95138 0.006656187994 0.002924501032 0.0005884783464 
371          NO_ID       1.980213        1.67259       1.638689       2.034827       1.874454       2.072424       1.948102  0.01907594277 0.003883674596 0.000226673854 
372          NO_ID       1.980245       1.606158       1.627049       1.985771        1.89903       2.045288       1.947362 0.006132144406  0.00275582983 0.0008992042296 
373          NO_ID       1.981271       1.737559       1.823661       1.927407       1.965627        2.04268       1.865441  0.01431137652 0.004218253727 0.0004279999962 
374          NO_ID       2.013143       1.735776       1.896821       2.094831       2.035527       1.736483           1.98  0.01183715381 0.001027404666 0.002451555108 
375          NO_ID       2.021293       1.946242       1.900738       1.871811       2.006725       2.093609       2.005458  0.01853572785 0.008099949559 0.006247677279 
376          NO_ID       2.026327       1.704785       1.871647       1.927437    1.895879743       1.783322       1.929722 0.009908462035 0.001302798536 0.0005853821161 
377          NO_ID       2.027186         1.7694       1.779602       2.082125    1.970686656       1.752246       1.913074 0.009482016418 0.0005035265178 0.0002810005266 
378          NO_ID       2.027188       1.759484       1.654278       2.081101       1.864465       1.752238       1.915122  0.01228152021 0.0004919346607 0.0002342160005 
379          NO_ID       2.027409       1.690582       1.950007       2.070549        2.06166       1.715248       1.867381 0.009792543352 0.002325240186 0.003135545543 
380          NO_ID       2.028339       1.689657       1.753453       1.894925    1.980710042       1.780506        1.87033  0.01065815689 0.000784555394 4.155285882e-05 
381          NO_ID     2.03284839         1.7694       1.779602       2.082125       1.969241       1.752246       1.913074 0.008483372232 0.0004838826554 0.0003693271632 
382          NO_ID    2.044161615    1.731246911    1.680755033    1.971384004    2.053175664    1.742670412    1.862019927  0.01081076026 0.0001171534532 0.0006245587451 
383          NO_ID       2.049345         1.7607       1.919495        1.91003       1.937171    1.934595233       2.085111  0.01403371412 0.005667936684 0.006752709763 
384          NO_ID     2.05128728    1.731884114    1.896767163    2.085704342    2.012551105    1.739554726    1.979872468  0.01058373194 0.0003253974714 0.0001349783534 
385          NO_ID     2.05128728    1.731884114    1.896767163    2.094474846    2.014520233    1.739554726    1.979872468  0.01058373194 0.0003253974714 0.0001349783534 
386          NO_ID       2.055099       1.648882       1.794374       1.902427       1.709183       1.836741       1.738856 0.008228106541 0.003156239261 0.003473454595 
387          NO_ID       2.063227       1.614706       1.742036       1.960687       1.805439       1.742277        1.82258 0.009667244719 5.629199419e-05 0.001008455015 
388          NO_ID       2.063504       1.711986       1.951423       1.985232       1.732991        1.78856       1.773488 0.008596363533 0.002270417656 0.001887590735 
389          NO_ID    2.064193453       1.734512       1.896831       2.095855       2.035079       1.723171       1.978208  0.01051290862 0.0002605427056 0.001303381242 
390          NO_ID       2.065367       1.695728       1.896609       2.095855       2.048159       1.723171        2.02736  0.01085379724 0.0006198713357 0.001653423174 
391          NO_ID       2.066738         1.7694    1.858618893       1.902286       1.969243       1.706166       1.998955  0.01104362224 0.001580545443 0.002295548761 
392          NO_ID       2.079889       1.734502       1.675647       2.076341       2.035076       1.741616       1.851005 0.008731803731 0.001165020012 0.0004021760492 
393          NO_ID       2.083729       1.694678    1.938583715       2.070613       2.048348       1.728304       1.900149  0.00901235847 0.0003518558643 0.001396433087 
394          NO_ID       2.083921       1.705686       1.950007       2.070613       1.990364       1.761072       1.898997  0.00686574115 0.001791154975 0.0004499440781 
395          NO_ID       2.084659       1.693881       1.747315       1.894957      2.0300944       1.793818       1.901362  0.01082775709 0.003072307734 0.002406513346 
396          NO_ID       2.084689       1.694678    1.672017844       2.071381       2.064732       1.728304       1.899637 0.009365224354 0.0003117684107 0.001307432011 
397          NO_ID       1.732913       1.677969       1.655151       1.972407       1.849941       1.835274       1.900917  0.01493264659 0.003111272486 0.007543926858 
398          NO_ID       1.764985       1.688337       1.627343       1.993207       1.728199       1.836454       1.903093 0.006340627587 0.001170787604 0.005085302153 
399          NO_ID       1.765041       1.703569       1.649007       2.081783       1.838277       1.834278       1.896949  0.01313897375 0.0004742554703  0.00429443595 
400          NO_ID       1.765554        1.71688       1.649343       2.045014       1.749228       2.078044       1.747111  0.01904097325 0.0001119035799 0.003455628745 
401          NO_ID    1.765894716       1.678225       1.616239       1.972727       1.786181       1.798566       1.904241 0.002638329488 0.0006022836178 0.004179562084 
402          NO_ID       1.766199       1.631255       1.702473       1.858072       2.055763       1.891089        1.87033 0.008425706734 0.0006532810546 0.003988335971 
403          NO_ID       1.766199       1.631255       1.704556    1.845902223       2.055763       1.891089        1.87033 0.008425706734 0.0006532810546 0.003988335971 
404          NO_ID       1.935676       1.678002       1.783607        1.81185       1.849919       1.964354        1.82413  0.01248521624 0.003578302399 0.0004708984508 
405          NO_ID        1.96166       1.692306       1.750837       1.831412       1.728197        1.96535        1.75565  0.01077238793 0.003350352359 0.0007900858495 
406          NO_ID       1.974551       1.729367       1.824125       1.905903       1.932843       2.037576       1.927547 0.005174820275 0.003599512046 0.0005063250991 
407          NO_ID       1.975091       1.722431    1.877750942       1.894895       1.930939    2.047088277       1.937121  0.01026178861 0.003285675352 0.0002237746144 
408          NO_ID       1.976883       1.688633       1.802441       1.892813    1.892439376       1.780456       1.866746  0.01011570369 0.0001217654975  0.00358267147 
409          NO_ID    1.977175054    1.737558867    1.823660719    1.927407453    1.932731438       2.037732    1.930977004 0.005057805046  0.00306511228 3.565669275e-05 
410          NO_ID       1.977409       1.743417       1.873077       1.745332       1.820623       1.763624       1.834614 0.008467135464 0.0001486721594 0.003506743333 
411          NO_ID    1.977417035    1.754063646    1.878675962    1.745330105    1.816526835    1.763432254    1.834358383 0.008342156584 0.000260051218 0.003392785959 
412          NO_ID       1.980245    1.630173679       1.627049       1.985771        1.89903       2.045288       1.947362  0.00663545419 0.002437222123 0.0007100221207 
413          NO_ID        2.01304        1.71325    1.862568149       1.983882       2.045184       1.801936        1.82424  0.01076761204 0.001564617087 6.377416401e-05 
414          NO_ID    2.018924419    1.846234036    1.698430416    1.955926417    1.942109975    1.727768582    1.809166463 0.008771759912 4.923544064e-05 0.001847855974 
415          NO_ID       2.024637       1.920522       1.778643       2.018976       1.817148       2.016498       1.971141  0.01558975486  0.00744826116 0.005883714188 
416          NO_ID       2.027122       1.708079        1.87154    2.026054864       1.723742       1.758787       1.918509  0.01015172559 5.213456905e-06 0.0007333936955 
417          NO_ID       2.028083       1.684537    1.799027753       1.895629       1.701604       1.780504       1.865722 0.008962499973 0.0006510869867 0.0002606577193 
418          NO_ID    2.028338899    1.689784713    1.753459196    1.894893209    1.701091878    1.797102262    1.868593678 0.009319878121 0.001622319618 0.001048473206 
419          NO_ID       2.028617       1.749968       1.872565       1.748146       1.818319        1.76348       1.833334 0.007762881274 0.0009273511635 0.000102574266 
420          NO_ID       2.030423       1.703857       1.845023       1.927437       1.703396       1.780506       1.864186 0.009084898774 0.0008270988566 3.104940789e-05 
421          NO_ID       2.032848       1.758136       1.752978       1.973069       1.859161       1.754294       1.919218  0.01207870194 0.0003881993249 0.0003484609418 
422          NO_ID       2.032848       1.770328       1.806226       2.082125       1.969241       1.752246       1.913074 0.008488056469 0.000612643186 0.0002486936742 
423          NO_ID       2.036667       1.650498       1.654278       1.901259       1.798935       1.771693       1.822964 0.009904700007 0.0005256684802 0.0003765846196 
424          NO_ID       2.044795       1.649934       1.740468       1.929397       1.717397       1.758605       1.753588 0.005669739842 0.0002710423017 0.000871200544 
425          NO_ID       2.046786       1.739439       1.680291       1.992888       2.031034        1.75059       1.862276  0.01063465524 0.0004633696141 5.741044231e-05 
426          NO_ID       2.049794       1.696743       1.680179       2.004152       2.031134       1.741324       1.879676  0.01041779575 6.844997507e-05 0.0004904054507 
427          NO_ID       2.050939       1.672926       1.687734       1.910363       1.725567       1.758661       1.824244 0.008296910692 0.0002392161807 0.0002771421583 
428          NO_ID       2.050971       1.649966        1.68927       1.910481       1.751679       1.758597       1.775284 0.007862045929 6.783642364e-05 0.0003356238504 
429          NO_ID    2.059985443    1.689784713    1.753459196    1.894893209    1.701091878    1.780761896    1.868593678 0.008808958812 0.001703548904 0.001553640164 
430          NO_ID       2.063283       1.618674       1.737076       1.940207       1.805437       1.742149        1.82258 0.009696929081 3.362178994e-05 0.0009740855387 
431          NO_ID       2.063575       1.759088       1.892735       2.093807       2.002311       1.722531        1.96388 0.009269399018 9.641943427e-05 0.0009946228161 
432          NO_ID    2.064193453    1.727909671       1.896831       2.095855       2.035079       1.723171       1.978208  0.01039848877 0.0003955453293 0.001430881178 
433          NO_ID        2.06674       1.734908       1.920519        1.90331       1.897235       1.706798       2.001051 0.009835874657 0.001424749873 0.002804141702 
434          NO_ID       2.068289       1.760693    1.915070928        1.91003       1.840251    1.951936916       2.001003  0.01363908921 0.006053092342 0.007562888496 
435          NO_ID    2.071818768    1.731884114    1.896767163    2.085704342    2.012551105    1.739554726    1.979872468 0.009121660623 0.0007448888502 6.02116384e-05 
436          NO_ID       2.076977       1.731246       1.676641       2.037941       2.036904        1.74267       1.862021 0.009886568503 0.001159554498 0.0004307134929 
437          NO_ID       2.079889    1.722236863       1.675647       2.076341       2.035076       1.741616       1.851005 0.008620233775 0.001070045915 0.0005207014002 
438          NO_ID       2.082353       1.695734    1.697431741       2.076373       2.059932       1.741296       1.900141 0.009465863991 0.0008349572434 0.0005848268611 
439          NO_ID       2.083737       1.703894       1.938072       2.070611       2.044252       1.728112       1.899893 0.009014467894 9.837666505e-05 0.001924518546 
440          NO_ID       2.083921       1.682726    1.779815407       2.070405       1.982172       1.761072       1.898997 0.009034732405 0.001616452134 0.0003176837634 
441          NO_ID       1.765041    1.703401781       1.622383       1.972727       1.728197       1.836326       1.903093  0.01697256625 0.0001975303972 0.004266854306 
442          NO_ID       1.765185       1.689233       1.622383       1.972727    1.718014195       1.831334       1.903089 0.005365551588 0.001136885421  0.00514011374 
443          NO_ID       1.902332       1.671715       1.738257       1.992972       1.920485        1.72995       1.733119 0.004827784004 0.003157873519 0.007994991838 
444          NO_ID       1.977275       1.612338       1.807542       1.910007       1.819775       1.763625       1.822836  0.01339146196 0.0006411525375 0.004183503206 
445          NO_ID       1.977281       1.743481       1.999029       1.743604       1.820879       1.743144       1.822582            100            100            100 
446          NO_ID    1.977417035    1.752633212    1.872564887    1.748598117    1.816526835    1.763432254    1.834358383 0.008342156584 0.000260051218 0.003392785959 
447          NO_ID       1.977555       1.737563       1.910673       1.926477       1.969595       2.047152       1.913073  0.01816720915 0.004531884176 0.0006988305578 
448          NO_ID       1.980245    1.619721365       1.627049       1.985771        1.89903       2.045288       1.947362 0.006460424412 0.002793553875 0.0007996583268 
449          NO_ID       2.020219    1.835041873       1.731262       1.878767       1.821823       1.742067       1.822884 0.003966909632 0.000653639805 0.001126903819 
450          NO_ID       2.026327       1.704113       1.845007       1.927501    1.770601386        1.77385       1.917228   0.0105420788 0.0008931753886 7.585613238e-05 
451          NO_ID    2.026484687    1.989011101    1.968143629    1.711288068    2.069778103    1.702011976    1.875771348 0.004840396983 0.0001939126771 0.001115065973 
452          NO_ID    2.026484687    1.989011101    1.968143629    1.711288068    2.072312964    1.717577724    1.875771348 0.006360114619 0.0008500216068 0.0002350704273 
453          NO_ID    2.026484687    1.989011101    1.968143629    1.711288068    2.093391073    1.717577724    1.875771348 0.006360114619 0.0008500216068 0.0002350704273 
454          NO_ID       2.026866       1.708047       1.912502       2.065756       1.815708       1.750411       1.753581  0.01082726513 1.830277614e-05 0.0009293326038 
455          NO_ID    2.027186145    1.708210706    1.925443507    2.000203907    1.781085593    1.746577369    1.917229482  0.01061534898 0.0005054259488 0.001264764457 
456          NO_ID       2.027191       1.689661       1.753453       1.884685       1.701636       1.785006       1.870066 0.009185906715 0.001166425851 0.0004018851526 
457          NO_ID       2.028083       1.684537    1.799027753    1.903161323       1.701604       1.780504       1.865722 0.008998245966 0.0006829624893 0.0001216923258 
458          NO_ID       2.028336        1.75948       1.654278       2.091341       1.864433       1.747738       1.915386   0.0121600591 2.241085622e-05 0.0007554950085 
459          NO_ID       2.028618       1.684433       1.680051       2.010296        2.03131       1.741324       1.879412  0.01038492586 0.0007560461933 0.001567831531 
460          NO_ID       2.030295       1.699121       1.845535       1.829133       1.703396       1.780506       1.865194 0.008835228647 0.0008772355328 2.804753527e-05 
461          NO_ID       2.030423       1.679281       1.846047       1.958737       1.703678       1.780506       1.864882  0.00916393772 0.0006808810901 0.0001030769917 
462          NO_ID       2.030665       1.749712       1.872565       1.748078       1.818319       1.763472       1.832822 0.007762881274 0.0009273511635 0.000102574266 
463          NO_ID       2.031282       1.707955        1.92546        2.00014       1.834478       1.755971       1.864187  0.01085355646 2.432907751e-05 0.0009236826285 
464          NO_ID       2.032468       1.769396        1.69259       2.083055       1.932377        1.75059       1.930978  0.02422064758 0.001321097592 0.0004931929735 
465          NO_ID     2.03284839         1.7694       1.779602       2.082125       1.969241    1.746959786       1.913074 0.008363633477 3.722056912e-05 0.0008990635491 
466          NO_ID    2.038622669       1.689657       1.753453       1.894925    1.980710042       1.780506        1.87033  0.01049470046 0.0009945704657 0.0006177055191 
467          NO_ID       2.044154       1.731247       1.740467       1.971896        2.02867        1.74267       1.894788  0.01094748062 0.0001040673661 0.0005857102516 
468          NO_ID       2.044795    1.662594778       1.740468       1.929397       1.717397       1.758605       1.753588 0.005074339403 0.0003639349999 0.000832809262 
469          NO_ID       2.045115       1.650106       1.739372       1.929381       1.740117       1.757765        1.91314 0.009570727451 0.0001888322953 0.0006399011899 
470          NO_ID       2.045142       1.731247       1.765695       1.971592       2.031146       1.739554       1.863172  0.01055374974 0.0001531770223 0.0006238036221 
471          NO_ID       2.049793       1.762278       1.872693       1.742002       1.818143        1.76348       1.833598 0.007343469406 0.001535572203 0.001060222093 
472          NO_ID       2.049793       1.762284       1.909255       1.889464       1.867539    1.778159256       2.001007 0.009303389362  0.00208519207 0.001771903819 
473          NO_ID       2.049815       1.696748       1.909615       2.094219       2.018631       1.749731       1.980028  0.01027178629 0.0004837542779 5.755939809e-05 
474          NO_ID       2.050307       1.731884       1.811827       2.094267       2.012551       1.742671        1.97872  0.01058373194 0.0003253974714 0.0001349783534 
475          NO_ID       2.050947       1.649966       1.680758       1.909643       1.719851       1.758661       1.791476 0.007875677279 0.0001079028318 0.0004095534977 
476          NO_ID       2.051003       1.650098       1.794374    1.938624974       1.774719       1.749189       1.822964 0.008948658909 0.0001136082647 0.0003171016136 
477          NO_ID       2.051137       1.781177       1.859909       1.745352       1.775567       1.749188       1.834742  0.01047407002 0.001405572093 0.0008564816256 
478          NO_ID     2.05128728    1.731884114    1.868144132    2.085704342    2.012551105    1.739554726    1.979872468  0.01058373194 0.0003253974714 0.0001349783534 
479          NO_ID       2.051415        1.73662       1.896255    1.953952559       2.012551       1.739555       1.978864  0.01178574754 0.0003286005954 0.0001738951183 
480          NO_ID       2.051778       1.708199       1.681971       2.004408       2.031134       1.741388       1.879852  0.01054018853 8.604708808e-05 0.000413045683 
481          NO_ID       2.053954       1.693943       1.687347        2.01595       2.028062        1.77166       1.879672   0.0105906954 0.001379728228 0.001112259379 
482          NO_ID       2.061235        1.61893       1.737076       1.940275       1.805437       1.742157       1.823092 0.009696929081 0.0004547084171 0.001010830032 
483          NO_ID       2.062525    1.937659517       1.789687       2.049056       1.732668       2.012612       2.008949  0.01322595005 0.008450476964  0.01029387056 
484          NO_ID     2.06322713    1.652593587    1.749367085    1.911534901    1.739902798    1.742276881    1.822580351 0.008209213697 5.252793258e-05 0.0008630679725 
485          NO_ID       2.063411        1.61861       1.611124       1.941935       1.805181       1.762629       1.834612 0.009989144872 0.0009537948245 0.0002087205455 
486          NO_ID       1.765045       1.682955       1.781103       1.972263       1.724485       1.836262       1.747109            100            100            100 
487          NO_ID       1.765121       1.696657       1.614191       1.972415       1.728029        1.83655       1.879541 0.005365551588 0.001120217391 0.005141112985 
488          NO_ID    1.765894716       1.678225       1.616239       1.972727       1.786181    1.801916201       1.904241 0.002638329488 0.0006022836178 0.004179562084 
489          NO_ID       1.914544       1.797257       1.870441       1.854627       1.871187       1.790473       1.822007 0.003211295248 0.001861103877 0.002602871418 
490          NO_ID       1.934719       1.877031       1.740471       1.959385       2.045779       1.824198       1.955519  0.01111157616 0.004438882041 1.412143071e-05 
491          NO_ID    1.944737929       1.729367       1.824125       1.905903       1.932843       2.037576       1.927547  0.01340896772 0.003467792519 0.0004699281694 
492          NO_ID       1.952944       1.795465       1.937193       1.854707       1.874371       1.789193       1.818327 0.003046221004 0.001316736966 0.003609024229 
493          NO_ID       1.977175       1.737553       1.822495       1.927437       1.703352       1.780506       1.864186  0.00978437376 0.0004721918844 0.003094338583 
494          NO_ID       1.980245    1.630173679       1.627049       1.985771    1.929743854       2.045288       1.947362 0.006619162738  0.00301912367 0.0006178536664 
495          NO_ID       1.980245       1.689369       1.753517       1.894925    1.729588463       1.780506       1.865466 0.009925578834 0.0001176784629 0.003503755942 
496          NO_ID       1.985367       1.679021       1.845791       1.963401       1.703678       1.751834       1.864882 0.009486568764 0.001071827491 0.004445096441 
497          NO_ID       1.985495       1.699121       1.925407       1.829197       1.703268        1.77991       1.824234 0.008842726641 0.0002240339626 0.003420398636 
498          NO_ID       1.993717    1.870913581       1.900561       2.006155       1.905942       1.985896       1.951508  0.01704311485 0.006359106427 0.002984931375 
499          NO_ID       2.012053    1.960574257       1.967976        1.72844       2.076178       1.702012       1.875643  0.00429743011 0.000304553039 0.002262205424 
500          NO_ID       2.019024       1.900506       1.697662       1.951054       1.952862       1.727765       1.808625  0.01518807791 0.0007176223105 0.0008777566669 
501          NO_ID       2.019513       1.987216       1.621695       2.016752         1.8183       2.012466    1.886190122  0.01473704215 0.008190720872 0.006349776118 
502          NO_ID       2.024562       1.703695        1.91247       2.049356       1.838172       1.750419       1.753845  0.01172310515 0.0004127142418 0.001883503987 
503          NO_ID       2.025973       1.988755       1.943568       1.711288       2.069778       1.702524       1.879355 0.004840396983 0.0001939210953 0.001115068042 
504          NO_ID    2.026484687    1.989011101    1.923714003    1.711288068    2.069778103    1.702011976    1.875771348 0.004840396983 0.0001939105726 0.001115068042 
505          NO_ID       2.026545       1.989019       1.960464       1.711436    1.890684725        1.71757       1.872699  0.01822217451 0.001508566627 0.0002873236802 
506          NO_ID       2.027126       1.708211       1.919086       2.065592        1.83126       1.749579       1.916205   0.0116752079 5.875529374e-05 0.0006556077488 
507          NO_ID       2.027186       1.708219       1.925476       2.000076       1.783134       1.749785       1.919021  0.01073192166 1.719465564e-05 0.0007411207763 
508          NO_ID       2.027187        1.61861        1.78034       1.951055       1.805661       1.749573       1.822636  0.01013446853 0.0006842242419 0.001453849331 
509          NO_ID       2.028083       1.684529       1.798996       1.895757    1.852728451       1.780034        1.86393  0.00711542785 0.0005828217235 0.0001931579963 
510          NO_ID       2.028339       1.620009       1.626985       1.985771       1.963798       2.045288       1.952226   0.0259568073 0.004687620818 0.004729137292 
511          NO_ID       2.028617       1.749968    1.843062685       1.748146       1.818319        1.76348       1.833334 0.007762881274 0.0009273511635 0.000102574266 
512          NO_ID       2.030423       1.679281       1.846047       1.958737    1.701679934       1.780506       1.864882  0.00916393772 0.0006808810901 0.0001030769917 
513          NO_ID       2.030423       1.703863       1.846189       1.927407       1.932775       2.045496       1.930977  0.01819501148 0.005097869017 0.004679572258 
514          NO_ID       2.030487       1.679347       1.846047       1.958689       1.703678       1.775044       1.863602  0.00916393772 0.0006808810901 0.0001030769917 
515          NO_ID       2.031282       1.707955        1.92546        2.00014       1.834478       1.755971    1.882581914  0.01114334311 0.0001023142766 0.0007314427886 
516          NO_ID       2.032748       1.715128        1.78037       2.086997       1.958489        1.75225       1.912978 0.007064444048 0.0001228146906 0.0008263607182 
517          NO_ID       2.035152       1.773752       1.779634       2.098525       1.946777       1.746952        1.91281  0.01251046102 0.0001660662587 0.000795768926 
518          NO_ID    2.040628689    1.713249947    1.951412757     1.98420827    1.733439276    1.801872072    1.775280176  0.00874817997 0.001934098063 0.001741405125 
519          NO_ID    2.049461583       1.696748       1.909615       2.094219       2.018631       1.749731       1.980028  0.01027178629 0.0004837542779 5.755939809e-05 
520          NO_ID       2.049714       1.692391       1.688371       2.004464       2.031302         1.7411       1.903228  0.01068688538 5.128527159e-05 0.0005771721894 
521          NO_ID       2.049793       1.762278       1.872693    1.740788148       1.818143        1.76348       1.833598 0.007343469406 0.001535572203 0.001060222093 
522          NO_ID       2.050939       1.649966    1.756255387       1.910155       1.717375       1.758661       1.824244 0.008211946881 0.000127622458 0.0004006161512 
523          NO_ID       2.050939       1.660798       1.696054       1.967707       1.725823       1.722565       1.824612  0.00823944127 0.001352528057 0.002018675146 
524          NO_ID       2.050939       1.672926       1.687734       1.910363       1.725567    1.752989789       1.824244 0.008296910692 0.0002392161807 0.0002771421583 
525          NO_ID       2.050947       1.649966       1.680758       1.909643       1.719851    1.731901968       1.791476 0.007729125817 0.0008943571684 0.001583418098 
526          NO_ID     2.05128728    1.736012481    1.896767163    2.085704342    2.012551105    1.739554726    1.979872468  0.01058373194 0.0003253974714 0.0001349783534 
527          NO_ID       2.051323       1.649454       1.742036       1.909259       1.723519       1.762717       1.831924 0.008398005778 0.0006168438663 0.0001707078594 
528          NO_ID       2.051799       1.708204       1.911407    2.091701872    2.013838342       1.749795       1.980204  0.01047936477 0.0006385059915 0.0001979977986 
529          NO_ID       2.051799    1.725290627       1.911407    2.091701872       2.018631       1.749795       1.980204  0.01059036895 0.000731882736 0.0003359929107 
530          NO_ID       2.063163        1.61464       1.742036       1.960735       1.805439       1.747739        1.82386 0.009667244719 5.629199419e-05 0.001008455015 
531          NO_ID       2.063282       1.708283       1.868142       2.054892       1.838204       1.742147       1.913077  0.01133496935 0.0007101259061 0.0001849509469 
532          NO_ID       2.063575       1.771216       1.884415       2.036463       2.002055       1.758627       1.963512  0.01087916506 0.001697641434 0.001079278088 
533          NO_ID       2.083003       1.648058       1.781548       1.929461       1.743301       1.756997       1.913044  0.00920568135 0.0009967507787 0.0006059868564 
534          NO_ID       2.083737       1.703894       1.938072    2.069309333       2.044252       1.728112       1.899893 0.009014467894 9.837666505e-05 0.001924518546 
535          NO_ID       2.095803       1.650098       1.714502       1.938561       1.774847       1.749785       1.863924 0.009061332442 0.001530653872 0.0009582838136 
536          NO_ID       2.096855       1.708464       1.911663       2.089811       2.018631       1.778467       1.980204 0.007948785554 0.002927230633 0.0007900411437 
537          NO_ID         1.7181       1.803657       1.937193       1.854707       1.899075       1.789321       1.818327            100            100            100 
538          NO_ID    1.765894716       1.678225       1.616239       1.972727    1.783047797       1.798566       1.904241 0.002638329488 0.0006022836178 0.004179562084 
539          NO_ID    1.765894716    1.692141293       1.616239       1.972727       1.786181    1.801916201       1.904241 0.001145660204 0.001282126677 0.004987142366 
540          NO_ID    1.860157861    1.854203204       1.627049       1.985771       1.874326        2.04516       1.947362  0.01803757889  0.00719551532 0.006398985313 
541          NO_ID    1.897524282       1.876519       1.742037       1.958489       2.051923       1.828254       1.963199  0.01549299625 0.005852737151 0.002908746703 
542          NO_ID       1.914032       1.781177       1.870441       1.854625       1.871187       1.757769       1.822007 0.009180656408 0.0004216742848 0.003981345394 
543          NO_ID       1.937087       1.888423       1.649877       1.959241       2.051423       1.827398       1.963199  0.01150188098 0.004642194123 0.0002127299385 
