%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
1080         NO_ID       1.776268       1.376567       1.361556       1.504634       1.122853       1.129847       1.693959        1.38338       0.777378       2.855143 2.846448521e-05 0.003271437855 0.0005116969226 
1081         NO_ID       1.776271       1.263134        1.37315       1.474763        1.33905        1.10413       1.840545       1.368093       1.890944      11.517963 0.0004498806536  0.00352039177 0.0003328476873 
1082         NO_ID       1.776346       1.372983       1.386147        1.58329       1.283621       1.197399       1.595783        1.36242       2.596258       0.261071 2.995703915e-05 0.003554306915 0.001590328019 
1083         NO_ID    1.785399445       1.554598       1.632585       1.421413       1.560066       1.243744        1.44069       1.534869       0.332565       2.727454 6.07926549e-05 0.004041853125 0.0001216580637 
1084         NO_ID       1.790491       1.383683       1.659813       1.565897       1.229311       1.102495       1.574671     1.52708082       5.173071       6.814688 5.528999539e-05   0.0042662373 0.0009631114263 
1085         NO_ID       1.796839       1.329354       1.381553       1.519601       1.280048       1.306137       1.328517       1.581376      10.357378       6.820486 0.0002594376216 0.003450896483 0.001420229617 
1086         NO_ID       1.797015    1.375589952       1.390129       1.580385       1.279488       1.302041       1.328261       1.581312    10.35740979    6.817734041 0.0002941529841 0.001971114462 0.001824704203 
1087         NO_ID       1.797483       1.359619       1.662373       1.510601       1.229999       1.102431       1.836815        1.55129       0.978767        2.27632 0.0001311967905 0.003058471408 0.001899099941 
1088         NO_ID    1.798405303    1.235746372    1.361611684    1.556410503    1.546345248    1.202868267    1.777850323     1.77960733    3.755036715    8.680857191 0.002200818105 0.002086862254 0.002002041415 
1089         NO_ID    1.798405303    1.235746372    1.361611684    1.556410503     1.55624974    1.202868267    1.812177878     1.77960733    3.755036715    8.680857191 0.002548910248 0.002002688532 0.001987559594 
1090         NO_ID       1.806893        1.23957       1.383218       1.556283       1.542249        1.27762       1.755858       1.779559       3.751199       9.194521 0.002153043743 0.002028173706 0.002092208394 
1091         NO_ID       1.806917    1.203681232        1.37902       1.556283       1.546345       1.268404       1.812178       1.779559       3.755071       9.205145 0.003962544926 0.001787868121 0.002192697031 
1092         NO_ID       1.820079       1.666961       1.505247       1.552974       1.369256       1.220216       1.747259       1.883979       9.467996      10.769222 0.004763445399 0.001680611188 0.002388867331 
1093         NO_ID    1.822732009    1.348732726       1.651928       1.422165       1.527322       1.123321       1.482092       1.359828       1.192838       2.375871 3.828138534e-05 0.004247477205 0.0003911698855 
1094         NO_ID       1.829923       1.663457       1.504151       1.551054       1.368552       1.228024       1.756195       1.892555       9.730142      10.898486 0.005429829836 0.001588070485 0.003051643767 
1095         NO_ID       1.837926       1.380323       1.356677        1.55311       1.499603       1.524943       1.481766       1.474498       1.094214       2.380377 2.880076044e-05 0.001927247124 0.002178334911 
1096         NO_ID          1.881       1.396754       1.591162       1.519605       1.374632       1.418364       1.874747       1.851309       6.307141        8.67225 0.003101467042 0.002101998407 0.002776123754 
1097         NO_ID       1.882022       1.584814       1.628489       1.423589        1.55941       1.481312       1.398122       1.551137       0.048405        3.35546 3.407701341e-05 0.005295037974 0.0004250518037 
1098         NO_ID       1.882402       1.559058       1.655401       1.416181       1.427222       1.486432       1.362794     1.39168741       2.899285       2.642756 3.040746782e-05 0.006613311008 0.002301300298 
1099         NO_ID       1.883496       1.213556       1.599007       1.576681       1.066027       1.479176       1.861003       1.833792       6.096054       8.899638 0.004193236222 0.001526555849 0.003683388029 
1100         NO_ID       1.883496       1.347355       1.219935       1.578991       1.558067       1.490538       1.514713       1.585056       4.048726       10.11308 0.0006422675594 0.001153153322 0.003396309439 
1101         NO_ID       1.883504       1.340615       1.219743       1.580399    1.389518244       1.490794       1.514889       1.600928       4.053954      10.113176 0.0007257678815 0.001117344321 0.003548681469 
1102         NO_ID       1.883576        1.21525        1.58007       1.521761    1.208803675       1.487484       1.854209       1.846477       6.096002       8.408118 0.003194001504 0.002046660851 0.003224816616 
1103         NO_ID       1.883578        1.21653       1.589538       1.520033       1.011947       1.480316    1.870809829    1.735499032    7.577321483       8.900294 0.003921979124 0.0004040596813 0.003249361791 
1104         NO_ID       1.886502       1.554662       1.632585       1.421541       1.562114       1.489504    1.408867755       1.534753       0.365333         2.7001 3.666208219e-05 0.004752152107 8.017602307e-05 
1105         NO_ID       1.889704       1.300747       1.644875       1.507313       1.066517       1.488252       1.624828       1.536096        6.11015        8.46367 0.0002696157077 0.002169501155    0.002739936 
1106         NO_ID       1.890168       1.214482       1.602598       1.571953       1.253021       1.488508       1.861813    1.842619481       6.065118       8.464118 0.003249574177 0.0005253798618 0.003459289402 
1107         NO_ID       1.890248       1.211986       1.612806       1.566577       1.339283       1.489772    1.555755876       1.878849       6.165678       8.473398 0.001192622708 0.0007989182149 0.003305348648 
1108         NO_ID       1.890984       1.211922       1.591358       1.532013    1.097547273       1.413756       1.860439       1.846989       7.112158       8.794198 0.004093340585  0.00157399254 0.002719410286 
1109         NO_ID       1.894946       1.606496       1.648509       1.585893       1.558506       1.418232       1.334306       1.833921       3.409079       2.609144 1.987207436e-05 0.001152840478 0.003573556349 
1110         NO_ID       1.899944       1.222946       1.589606       1.519793    1.040257007       1.440448       1.861363       1.854361       6.112438       8.765494 0.003956379463 0.0007262252086 0.002755213734 
1111         NO_ID       1.365864       1.412112       1.383206       1.572027       1.558684       1.540476       1.631032       1.380679        1.88341       0.065473            100            100            100 
1112         NO_ID        1.37566        1.47742       1.589623       1.595376       1.364618    1.070803915       1.344823       1.330073       4.785402       8.904242            100            100            100 
1113         NO_ID       1.375662       1.411872       1.327398       1.519601        1.52386        1.43489       1.337648       1.651605       1.850418       2.612799            100            100            100 
1114         NO_ID       1.383041       1.460754       1.328191       1.523692       1.328918       1.085042       1.690563       1.366342       2.374998      11.947062            100            100            100 
1115         NO_ID       1.388798       1.344315       1.231568       1.502634       1.298935       1.284791       1.572483       1.765543       2.427165    4.949525054 2.372656599e-05 0.006093506252  0.00115976484 
1116         NO_ID       1.397009       1.250842       1.296448       1.576679    1.505450427        1.48865       1.844618        1.64793       1.699942       1.285294 2.04744809e-05 0.005799878745 0.0007982149107 
1117         NO_ID       1.397358       1.407975       1.299555       1.487082       1.103363       1.106889       1.839375       1.774398        0.36533       2.869991            100            100            100 
1118         NO_ID    1.404706027       1.200386        1.43159       1.519723       1.065397       1.571324       1.861891    1.892791578       6.112438       8.790502            100            100            100 
1119         NO_ID       1.405182       1.346347       1.230544       1.501666       1.300223       1.243735       1.571763    1.782957804       3.377733       4.559502 1.533016432e-05 0.005783470224 0.001196063895 
1120         NO_ID       1.429262       1.271241       1.236326       1.511397       1.519199       1.568838       1.656076       1.708635        0.53033       0.649871 3.870788939e-05 0.004599562302 0.000227226572 
1121         NO_ID       1.430423       1.244137       1.257774       1.329367       1.054039       1.296407    1.458226494       1.616718        3.68864       4.090203 7.488464544e-06 0.007911580974  0.00347315392 
1122         NO_ID       1.430423       1.244137       1.258693    1.330646664       1.054039       1.307412       1.899655    1.622867069       3.688608       4.091227 7.683679975e-06 0.008174994964 0.003039541389 
1123         NO_ID       1.430423       1.251305       1.262789       1.330647       1.054039       1.309972       1.506449       1.616358       4.732087       4.090907 6.408260061e-06 0.007768704006 0.003480285629 
1124         NO_ID    1.441528751       1.215018       1.643574       1.519601       1.051787       1.440244       1.861923       1.854357       7.668918       8.414774            100            100            100 
1125         NO_ID       1.444539       1.259282       1.353668       1.516081    1.356547268       1.228158       1.608078       1.650864       1.699954       2.634414 0.0001253674477 0.002816416841 0.001646398876 
1126         NO_ID       1.446097        1.27729       1.353264       1.566565        1.59365       1.489522       1.594666       1.381184       1.692454        1.05419 6.426004145e-05 0.004223518453 0.0006938201079 
1127         NO_ID        1.44651       1.411424       1.404379       1.573605       1.512596        1.54839       1.764256       1.446271       1.451142       2.122953 8.101333699e-05 0.003042046089 0.001222683796 
1128         NO_ID    1.454958056    1.411695534     1.38347387    1.573477269    1.509662528    1.450317744     1.75590394    1.444818809    3.423553562    2.122974896 2.376315216e-05 0.004005030009 0.000823360589 
1129         NO_ID        1.45535       1.418856       1.383514       1.585501       1.493176       1.443626       1.797024       1.446429       3.249314       2.125055 4.138736706e-05  0.00388435861 0.0004609034458 
1130         NO_ID    1.458140124       1.427986       1.660009       1.416245       1.427222       1.487584       1.362666       1.323517       2.896981       3.009988            100            100            100 
1131         NO_ID       1.462793        1.46383       1.360589       1.573479       1.235062        1.06939       1.581321       1.446054       2.525782       8.811726            100            100            100 
1132         NO_ID       1.471342       1.236198       1.252706       1.510117    1.532837015       1.372246        1.77194       1.428435        3.37773    2.458385011 4.268530847e-05 0.002772551602 0.0007167335583 
1133         NO_ID       1.471342    1.254860496       1.252706       1.510117    1.532837015       1.372246        1.77194       1.428435        3.37773       2.265743 4.344865001e-05 0.002765868515 0.0007248438824 
1134         NO_ID       1.473386       1.240806       1.250866       1.477861       1.525297       1.408982       1.589412       1.444823       3.377746       2.240607 4.657644314e-05   0.0026844117 0.0007434795674 
1135         NO_ID       1.476974    1.620438381       1.239362       1.552613       1.521183       1.372258       1.771876       1.543123       3.246658       2.274191            100            100            100 
1136         NO_ID       1.481353       1.459742       1.356376       1.526715        1.33903     1.06638701       1.687261       1.367236       2.593622       4.473057 6.519387694e-05 0.003554651252 0.001002768433 
1137         NO_ID       1.481353       1.474942       1.362532       1.558775       1.330838    1.554109512       1.697347       1.360678       2.122579      11.939852 0.0007210258046 0.003788103681 0.0006531676862 
1138         NO_ID       1.483374       1.234278        1.23065       1.510245        1.53552       1.469974       1.770252       1.473491       4.076794       2.266803 5.695586959e-05  0.00258099077 0.001156820489 
1139         NO_ID       1.487102       1.346347       1.386192    1.489765791       1.323151       1.246499       1.573235       1.778583       4.000029       4.562462 8.553788444e-06 0.004056890596 0.0001377421035 
1140         NO_ID       1.493478       1.411696       1.383322       1.558629       1.491876       1.595246       1.690368       1.437883       3.427202       5.432311 0.0003513484942 0.002394553009 0.001238570539 
1141         NO_ID    1.495265287       1.554806       1.632393       1.413221    1.122256545       1.489504       1.417578       1.535201       0.176405         2.7001            100            100            100 
1142         NO_ID    1.505008336        1.21397        1.60261       1.562225       1.253013        1.48851       1.855669    1.783275639       7.605214       8.327135            100            100            100 
1143         NO_ID       1.506734       1.409568       1.327474       1.519793       1.589122       1.447106       1.631986       1.437499       6.114294       2.614751 6.148491897e-05 0.002449224986 0.001184916819 
1144         NO_ID       1.511049       1.459742       1.364888       1.558781        1.33967    1.001789647    1.688803644        1.36827       2.132822      11.941582 0.0008111048954 0.002487070617  0.00074627051 
1145         NO_ID       1.512321       1.460766       1.329215       1.451259       1.352626       1.064266       1.428419       1.364134       2.918998    5.330750123 0.000114883265 0.003229955684 0.000162692585 
1146         NO_ID       1.513916       1.455178       1.512386       1.441788    1.009456995       1.156512       1.787212       1.323576       6.962196       3.400923 5.916489699e-05 0.003441168949 0.000158572322 
1147         NO_ID       1.514017       1.455942       1.349695       1.557231       1.353258       1.090552       1.727555       1.600962       2.985142      10.997758 0.0007486736928 0.002113611399 0.001394361422 
1148         NO_ID       1.514094       1.395272       1.381458       1.510649       1.508884       1.561858       1.425568       1.651257        3.42325       2.109555 4.640988789e-05 0.002488974971 0.001111394694 
1149         NO_ID       1.514113    1.450346238       1.329215       1.564795       1.328918       1.086722       1.690563       1.366182       2.919254       11.93991 0.0008449623237 0.002123863839 0.001319274773 
1150         NO_ID       1.514121       1.455646       1.450902       1.558763       1.339008       1.564365       1.686685        1.38119       2.394966      11.942924 0.000775967163 0.002545687778 0.0008079106527 
1151         NO_ID       1.514121       1.456158       1.451414       1.540059       1.339008       1.513437       1.686237       1.366854       2.464294       11.97979 0.0008491633412 0.002551875355 0.001893765859 
1152         NO_ID       1.514121       1.456286       1.370436       1.552615        1.29807       1.064298    1.726355352        1.36823       2.528086    11.65169085 0.0007617987081 0.002159076547 0.001996402829 
1153         NO_ID       1.514172        1.45947       1.620082       1.444012       1.074101       1.135945       1.345804        1.33548       7.031672       2.929504            100            100            100 
1154         NO_ID       1.515294       1.411656       1.340466       1.593769        1.54946       1.565954       1.394912       1.651193       3.413114       2.118767 4.409040943e-05 0.002375034951 0.001251305134 
1155         NO_ID       1.516993        1.45795       1.333581       1.540692        1.27503       1.086718       1.690959       1.407142       2.899222       10.66567 0.0004060239443 0.002193142864 0.002292824462 
1156         NO_ID       1.517961       1.462814        1.20924       1.558779       1.289878       1.063542       1.687709       1.381572       2.524374       4.476099 6.272458056e-05 0.002363348472 0.001056655257 
1157         NO_ID       1.520494       1.486478       1.471026       1.470908       1.025461        1.16208       1.345804        1.33548       7.029992        2.92949 5.657185168e-05 0.003028524544 0.0005484999854 
1158         NO_ID       1.529262       1.411703       1.332131       1.478642       1.558403       1.479625       1.841979       1.774942       0.176402       2.870327 5.906852231e-05 0.003221193974  0.00176174944 
1159         NO_ID       1.529552       1.377823        1.29602       1.493242       1.126053       1.129847       1.697347       1.384614       2.612386       2.527463 2.907302282e-05 0.003152859777 0.000424041582 
1160         NO_ID       1.538748       1.432846       1.514854       1.559548       1.066775       1.283328         1.6081       1.431736       4.950848       2.527886 4.933413487e-05 0.002147287187 0.001917389121 
1161         NO_ID       1.548218       1.431342       1.488646       1.441596       1.084329       1.260872       1.345708        1.33152       6.787192       2.740898 6.343997258e-05 0.003844797591 4.700402197e-05 
1162         NO_ID       1.548732       1.429678    1.467431235       1.451324       1.090481       1.342824       1.592044       1.352376       7.216376       3.382962 0.0001000663278 0.003555530992 0.0002416580989 
1163         NO_ID       1.549736        1.40931       1.533942       1.451004       1.082539       1.479272       1.345804       1.351896       4.916408        0.50885            100            100            100 
1164         NO_ID         1.5508       1.431822        1.48869       1.454076       1.003937       1.523016       1.345848       1.329896        6.78692       1.076658 0.0001053786808 0.005357747292 0.0004699357901 
1165         NO_ID       1.567342       1.411598       1.372727       1.571141       1.509948       1.554766       1.756012       1.346431       3.412658       2.106591 3.513620473e-05 0.001996020142 0.002189672985 
1166         NO_ID       1.577582       1.411584    1.372140985       1.573477       1.509524        1.54043       1.756064       1.444735       3.423506       2.122975 3.902530738e-05 0.001866988061 0.002367092098 
1167         NO_ID       1.578408        1.41156       1.400024       1.573475       1.558708       1.525054       1.638712    1.392901691       3.423506       0.020031 0.0001036377771 0.001819979693  0.00273666415 
1168         NO_ID    1.578946637       1.516835       1.266264       1.585498       1.329336       1.525547       1.671404       1.643032       2.888378       8.442936 0.0002355656681 0.001911138848 0.001921398082 
1169         NO_ID       1.581429       1.471686       1.355936       1.586531       1.385638    1.073558743       1.838989       1.600694       0.089026      11.767958 0.001543454196 0.001635349703 0.002318864861 
1170         NO_ID       1.582504       1.411608       1.382834       1.577573        1.55867        1.54091    1.657080572       1.773895       2.427154       0.052287 0.0001397708745 0.001828674215  0.00235022674 
1171         NO_ID       1.594791       1.418508       1.451992       1.454694          1.529       1.351288       1.534324       1.833859       6.947993       6.806253 0.0001604809982 0.003412311787 0.0005063481408 
1172         NO_ID       1.608215       1.353004       1.453528       1.442588    1.553531948       1.154768       1.553012       1.622427       7.038105       4.397805  4.5376447e-05 0.005186582158  0.00042611862 
1173         NO_ID       1.616358       1.345185       1.340469       1.575716       1.502877       1.487471       1.657598        1.42011       3.443628       4.132831 4.343382635e-05 0.001491721072 0.002774683132 
1174         NO_ID       1.617265       1.517167       1.233512       1.571142       1.346104       1.488683    1.654567653       1.613656       7.082682      11.609784 0.001303232912 0.001590799989 0.002269726209 
1175         NO_ID       1.618865       1.557795       1.266256       1.588262       1.517752       1.214251       1.671404    1.637620602       2.888154       8.443252 0.0002124707892 0.001459189576 0.002858547914 
1176         NO_ID       1.618865       1.557795       1.266256       1.588262       1.517752       1.214251       1.671404       1.644184       2.888154    9.689831454 0.0004771876094 0.002613410986 0.002826934031 
1177         NO_ID       1.618871       1.314595       1.268771       1.326949    1.024813615       1.333748       1.517257       1.774092       2.141144       4.089243 2.933317483e-05 0.007907199069 0.003531293309 
1178         NO_ID       1.618875       1.576739    1.514107551       1.487268        1.14308       1.316351       1.709771       1.643021       0.043999       8.967227 0.000333368827 0.001706449099 0.002276635315 
1179         NO_ID       1.618889       1.509667       1.266224       1.573986       1.328806       1.532223       1.630444       1.641432       2.888346       8.442904 0.0001863741216 0.002907783858 0.002382098928 
1180         NO_ID    1.619039252    1.408007461    1.372658785    1.487481548    1.116469216    1.075215954    1.842855155    1.780362222   0.5148338659    2.869990654 5.725335575e-05 0.002692278972 0.0007698286703 
1181         NO_ID       1.619319       1.616403       1.656115       1.487276        1.14152       1.185407       1.493819       1.599309       0.130373       8.694843            100            100            100 
1182         NO_ID       1.620361       1.590858       1.360344       1.593459       1.297558       1.498746       1.697163       1.332906       2.530646       1.594227 5.251308333e-05 0.001358842489  0.00249993803 
1183         NO_ID       1.621371       1.576979       1.498147       1.472932    1.150243683       1.316351       1.709771       1.604429       4.238303       9.162427 0.0002577696397 0.004280705774 0.0006017210994 
1184         NO_ID       1.627505       1.517153        1.23812       1.573478        1.34568       1.474347       1.670048        1.71196        7.09353      11.626168 0.001326340775 0.001513279959 0.003452899004 
1185         NO_ID    1.646446464       1.223026       1.655078       1.556469       1.041577        1.44062       1.861947       1.854361       3.425462       8.765494            100            100            100 
1186         NO_ID    1.657317682    1.429588955    1.404376814    1.502716338    1.527355128    1.088878141    1.504638387    1.470785698    5.875650608    3.691177348 2.728978628e-05 0.002686387441 0.002100952928 
1187         NO_ID       1.657327       1.270798       1.356697       1.457803       1.262762         1.1037       1.840229       1.749177       1.891204      11.521015 3.54609005e-05 0.002917935515 0.0008063062282 
1188         NO_ID       1.658287       1.287182       1.325022       1.474547       1.262762       1.152884       1.829185       1.752781       1.907328       8.833963 0.000318616226 0.002976386806  0.00106473198 
1189         NO_ID       1.659311       1.270798        1.37827    1.474699123       1.277098       1.103732       1.840545    1.753116976       1.890944    10.93432442 0.0001386098853 0.002574070426 0.001113375024 
1190         NO_ID       1.665012       1.457016       1.431495       1.541326       1.389768       1.016621       1.400199       1.663993       2.364494       9.040799 0.0007133149716 0.001795970551 0.002901760275 
1191         NO_ID    1.668279485       1.574119    1.481459324       1.456947       1.143016       1.241171       1.771947    1.673239888       5.475003       10.39328 0.0006613764527 0.003857334415 3.697426858e-05 
1192         NO_ID     1.67084393    1.487204863    1.514851735    1.510103628    1.014001802    1.445227311    1.771941579    1.632249505    5.475003023    10.39220371 0.0002394220815 0.002503420349 0.001632442063 
1193         NO_ID       1.673433       1.290606       1.621154       1.583782       1.546481       1.458489         1.4584       1.503866       9.670054       8.649358 0.0004833851633 0.001634751312 0.002293215068 
1194         NO_ID    1.676564148       1.334634       1.404377       1.508092       1.512483    1.155172075       1.504638        1.47081       5.645446       3.740329 3.734295503e-05 0.003577923428 0.0009989736748 
1195         NO_ID       1.678708       1.602757       1.498269       1.506659       1.389522        1.35973        1.51488       1.706708       3.510052      10.125543 0.001323819359 0.002223259798 0.001188902679 
1196         NO_ID       1.679241       1.486814          1.379       1.559091       1.297366       1.374706       1.696715       1.433766        2.53523       1.941023 4.454829171e-05 0.002641306523 0.002229747898 
1197         NO_ID       1.680298       1.457143       1.455299       1.510896       1.327593       1.479478       1.597754        1.87851       3.111833       8.518475 0.0004356129703 0.003056850502  0.00252153896 
1198         NO_ID       1.682534       1.392889       1.408465       1.508132       1.230587       1.372285       1.507662       1.347922        4.44748       3.382185 2.845091431e-05 0.003296937727 0.001155526869 
1199         NO_ID       1.682534       1.394041    1.431632787       1.508132       1.273403       1.469981       1.506126       1.470802       5.125368       3.382953 3.232924683e-05 0.002320791296 0.001508080261 
1200         NO_ID       1.683785       1.324817          1.353         1.5665       1.228465        1.48902       1.599726       1.321716        7.08319       3.614518 0.0001034034506  0.00145988455 0.002074139718 
1201         NO_ID       1.683975    1.331664297         1.3676        1.44266       1.273377       1.386108       1.345806       1.474868       4.977452       2.855854 2.654217104e-05 0.003585643727 0.0008364479892 
1202         NO_ID       1.684001       1.682555       1.652477        1.52051       1.396242       1.385778       1.399168       1.687508        1.19274       8.749247 0.0008163551308 0.003579661913 0.000769545166 
1203         NO_ID    1.684443401    1.355424706    1.233459967    1.470896245    1.297520633    1.412277296    1.856873984    1.446426615    6.822700479    3.331549657 5.693973235e-05 0.004236321929 0.001454348839 
1204         NO_ID       1.684649       1.476126       1.378992       1.558067       1.340046       1.504346       1.696299       1.499398       2.536638       1.455647 5.509310317e-05 0.002623409372 0.003092384391 
1205         NO_ID       1.685364       1.642253       1.491709       1.501811       1.432202       1.504378       1.659808        1.75586       4.562724       8.749287 0.000505329047 0.002817475049 0.0008170331923 
1206         NO_ID       1.685385        1.47843    1.378966832       1.559091       1.297038       1.504378       1.696683       1.499302       2.539326       1.941023 4.883254584e-05 0.001510451772  0.00158520184 
1207         NO_ID       1.685385        1.47843          1.379       1.559091       1.297038    1.525885745       1.696683       1.499302       2.539326       1.941023 4.735172664e-05 0.001365139246 0.001904576825 
1208         NO_ID       1.686795       1.336081       1.364958    1.496774694       1.326753       1.479201       1.329934       1.438267       6.816556       3.378862 4.501168341e-05  0.00333322754 0.002056436447 
1209         NO_ID       1.687228       1.487605       1.519204       1.509592       1.013866       1.495821        1.64087       1.632226       6.077115      10.392524 0.0005174601701 0.004325538937 0.001468377054 
1210         NO_ID       1.689451       1.311721       1.268788        1.53544    1.376302924       1.472675       1.506439       1.616363       6.310062       3.299292 5.790130535e-05 0.003035308412 0.001782501958 
1211         NO_ID       1.690147       1.658849       1.500353       1.553102       1.370168        1.15646       1.737763       1.880011      10.088642    5.540749465 0.000964725082 0.001938064361 0.001643958639 
1212         NO_ID        1.69142       1.344591       1.227538       1.593178       1.234007       1.140809       1.525003       1.766141       4.723837       5.598698            100            100            100 
1213         NO_ID        1.69142       1.410584       1.397929       1.593598       1.526933       1.041711       1.787174       1.610894       4.557655       4.089069 6.779286892e-05 0.002178424536 0.002368801524 
1214         NO_ID        1.69142       1.455176       1.430471        1.59345       1.365072       1.041824       1.393927       1.651193    4.220284273       9.039343 0.0006710068827 0.001179860474 0.003029624931 
1215         NO_ID       1.691564       1.389546       1.402049       1.507046    1.515989916        1.09707       1.508518       1.649474       5.894339       3.789481 2.473334402e-05 0.003686576608 0.0008458708333 
1216         NO_ID       1.692268         1.3942       1.396937       1.510142       1.494101       1.037743       1.431974       1.610954       4.557639       4.101105 3.928090642e-05  0.00331080571 0.002374165006 
1217         NO_ID       1.692332       1.389514       1.402097       1.516006       1.527345        1.09707       1.508742       1.649338       5.894083       3.683257 2.586103447e-05 0.002399636186 0.0009513911471 
1218         NO_ID       1.694316         1.3942    1.372253264       1.510654       1.525269    1.037614657       1.425574       1.610958       4.557655       4.075633 2.825958491e-05 0.003361072686 0.001136840783 
1219         NO_ID       1.694316         1.3942     1.39087186       1.510654       1.525269    1.037614657       1.425574       1.610958       4.557655       4.075633 2.825958491e-05 0.003361072686 0.001136840783 
1220         NO_ID     1.69506652       1.411614       1.590578       1.522677       1.034007       1.479948       1.887035       1.822887       7.113541       8.400966 5.727692025e-05 0.002143677942 0.002344180748 
1221         NO_ID       1.705505       1.681899       1.656349       1.493118       1.457104       1.377474       1.660672       1.696468       5.891316       9.740487 0.001199898705 0.003150340234 0.0004125439062 
1222         NO_ID       1.713115       1.331489        1.23506          1.444       1.297009       1.476897       1.856874       1.446427       6.822716       3.331534 2.439168325e-05 0.005005804969 0.0003029454362 
1223         NO_ID       1.733564       1.455112       1.430467        1.59217       1.365328    1.559853001       1.500263       1.389049       7.570558      10.655215 0.0003312326344 0.001582943215  0.00278963116 
1224         NO_ID       1.750388       1.655275       1.647355       1.518003       1.456978       1.385778       1.678141       1.598164       6.131012       8.750311 0.0001991303494 0.003178983235 0.0005374013157 
1225         NO_ID       1.757606       1.263908       1.665778    1.469914349       1.571607       1.333115       1.819043       1.310748       0.428673       5.432234 5.646858669e-05 0.003958512952 0.0002176043311 
1226         NO_ID        1.76106       1.669355       1.630973       1.494455        1.45557       1.383218       1.661312       1.696564        6.12842       8.729319 0.000594182422 0.003515936379 0.001280564881 
1227         NO_ID     1.76113971     1.66735297    1.647357177    1.494451413    1.457105869    1.377586258    1.661312048    1.696467906    6.131492304    8.749287261 0.0006047475696 0.003487811983 0.0001344639533 
1228         NO_ID       1.764543       1.394202       1.336241       1.558289       1.339028       1.269081       1.327705        1.36832    10.03154388       3.552782 1.378439024e-05 0.002457264427 0.002144427793 
1229         NO_ID       1.765279       1.396506       1.336249       1.559313        1.29602       1.269113       1.328089       1.368224       9.158473       4.038158 5.468236107e-05 0.003553240308 0.001414097524 
1230         NO_ID       1.768074       1.378087       1.357492       1.503786       1.116713       1.123671       1.694151        1.36802       2.127962       2.633979 2.325287486e-05 0.004474011389 0.0003000262854 
1231         NO_ID       1.772646    1.366345127       1.412569        1.50807       1.529403    1.470492907        1.50971        1.47077       5.649656       3.977897 4.299382609e-05 0.003164510562 0.0008209098516 
1232         NO_ID       1.772914       1.393979       1.367225       1.513062       1.528891       1.425413        1.51489       1.477026       6.151416       3.395737 3.746497513e-05 0.002649965352 0.0009967749412 
1233         NO_ID       1.775038       1.263908       1.618992       1.588871       1.557271       1.193307       1.753191       1.306808       0.428997        2.12323 3.73559396e-05 0.001975328398 0.001842522976 
1234         NO_ID       1.776268       1.376567       1.361556       1.504634       1.122853       1.129847       1.693959        1.38338       0.777378    2.456303049 3.165072444e-05 0.003316449485  0.00051087161 
1235         NO_ID       1.776268       1.458486       1.415231       1.570171        1.33583       1.086722       1.693959       1.366996        0.69103    9.470434946 0.002509897974 0.002052380213 0.001587297672 
1236         NO_ID       1.797015    1.375589952       1.390129       1.580385       1.279488       1.302041    1.362503222       1.581312    10.35740979    6.817734041 0.0002986343055 0.001965716342 0.001828786666 
1237         NO_ID       1.798411       1.498089       1.543271       1.487254        1.57828       1.316543       1.709619       1.648455       1.658183       8.967227 1.335537562e-05  0.00473477986 0.001429673462 
1238         NO_ID       1.804822       1.334794       1.377333       1.507964       1.509411       1.147212       1.496446       1.469274        7.61781       3.740351 4.686972568e-05 0.003134490211 0.0008781777274 
1239         NO_ID       1.806917    1.203681232        1.37902       1.556283       1.546345       1.268404       1.812178       1.779559       3.755071    8.461224274 0.002583919012 0.001898209395 0.002080729619 
1240         NO_ID       1.806917       1.236754        1.37902       1.556283       1.546345       1.268404       1.812178       1.779559     5.13274154       9.205145 0.003632540091  0.00204798781 0.002150307883 
1241         NO_ID       1.811317       1.419791       1.385215        1.57508       1.297331       1.115441       1.739132       1.402483       6.131502       2.457854 2.056355941e-05 0.002811743089 0.002476123666 
1242         NO_ID       1.812393       1.380111       1.262111       1.575008       1.300401       1.246401        1.60742       1.446003       5.776638       3.686622 2.207497523e-05 0.003207235708 0.002065023479 
1243         NO_ID      1.8294114    1.667040974    1.525772486    1.553102433    1.370087975    1.156087527    1.743906784    1.884107031    9.467998259    10.76940165  0.00488940543 0.001723023491 0.002176436482 
1244         NO_ID       1.830828       1.397738       1.406847       1.507046       1.527273       1.096698       1.514662        1.65357       5.273695       2.380793 3.169380795e-05 0.003344286233  0.00144723603 
1245         NO_ID       1.837603       1.667057       1.505119       1.553118       1.370084       1.162232       1.743843       1.878987       9.932582      10.769382 0.005126589172 0.001586119939 0.002366483089 
1246         NO_ID    1.841510776       1.348077       1.646808       1.394773       1.588186       1.115129       1.744236       1.368788        6.13159       2.375911 2.109539332e-05 0.008465481441  0.00405180517 
1247         NO_ID       1.841817       1.231714        1.35894       1.560683       1.339017       1.215092       1.815954       1.779447       3.755357      11.940249  0.01385943683 0.001460422053 0.003218048212 
