%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2 
260          NO_ID    2.857736452    2.515051714    2.130177842    2.898730815    2.737463104    2.700957843    3.055124906    5.547357333    3.494753504   0.1332359163 0.0003256547064 
261          NO_ID       2.860038       2.425407       2.250982       2.831804       2.877798    2.621642666       2.898546       3.584433       1.048547   0.1339192078 1.593772023e-06 
262          NO_ID       2.866694       2.609482       2.255809       2.683767       3.097425       2.846468       2.964257       3.586721       3.210633   0.1311068896 0.001044464561 
263          NO_ID       2.885765       2.504394    2.390518228        2.66862       2.794482       2.762596       2.855478       1.154227       4.009685            100            100 
264          NO_ID    2.888688188    2.316666616    2.116447911    2.847230407    2.614596872    2.975353104     2.79399144    3.625965588    3.344853526   0.1313180382 0.001054656094 
265          NO_ID       2.894436       2.609226       2.250159       2.683263       3.042581       2.692856       2.906665       3.541985       1.928857   0.1305198571 0.001080361504 
266          NO_ID       2.913737       2.503896       2.187683       2.721402       2.761591       2.652427       2.922989       0.397875      11.136465   0.1463175647  0.00120141686 
267          NO_ID    2.913737017    2.504004352    2.187938748    2.721175668    2.758519117     2.70157935    2.905580518   0.3978392726     1.07775746   0.1308698396 1.593772023e-06 
268          NO_ID       2.914754       2.427914        1.99844       2.889102       2.654805       3.099427       2.790973       1.748477       1.988686   0.1303118698 1.593772023e-06 
269          NO_ID    2.914782315    2.427913763    2.257756188    2.695823375    2.785948361    2.975105773     2.82378446    3.845449366    2.332647026   0.1301321387 1.593772023e-06 
270          NO_ID    2.915137586    2.391138047     1.97386358    2.896043054    2.712404795    3.099427305    2.790973265    1.741821484   0.6359821114   0.1310770404 0.0003639261945 
271          NO_ID       2.915166       2.391138        2.23318       2.695747       2.843548       2.975106       2.823784       3.838793       0.636015   0.1311105229 0.0003156532715 
272          NO_ID    2.915320756    2.212962935    2.187179314     2.86578374    2.916031394    2.948370235    2.623334474    1.316012152    5.250162623   0.1307715281 0.001553781298 
273          NO_ID       2.922004       2.635076       2.112224       2.643353        2.69279       3.094818       2.840066       2.619726       5.093718   0.1296061484 0.001178728347 
274          NO_ID       2.927493       2.261396       2.139848         2.9883       2.875521       2.792886       2.868846       3.443674       4.106898   0.1297288024 0.001224239823 
275          NO_ID       2.929052       2.611663       2.098218    3.017083679       2.647467       3.053255       2.808498       5.563825       1.394446   0.1295562843  0.00115764838 
276          NO_ID       2.931092       2.648536          2.075       2.644091       2.697046       3.044394       2.861058       2.600562       4.812118   0.1286225371 0.001295599161 
277          NO_ID    2.941309663     2.75155586    2.141015426    2.844987577    2.863759997    2.604571235    3.077014387    1.338990888     11.3574321   0.1458419624 0.001585507698 
278          NO_ID        2.94333       2.593915       2.080972       3.060171        2.62676       2.881606       2.637048       6.322217       0.787528    0.129905719 0.001349123075 
279          NO_ID       2.944366       2.209717       2.475648        2.70398       2.655747       2.691652       2.879516       0.998617       2.891849            100            100 
280          NO_ID       2.944412       2.217909       2.017322       2.900588       2.655729       2.799428       2.880016       0.994521       2.713301   0.1290774832 0.001563135283 
281          NO_ID       2.985477        2.47624       2.171456       2.651261       2.643882       2.825173       2.797198       1.266212       0.093377   0.1279607721 1.593772023e-06 
282          NO_ID       2.990417       2.692786        1.75144    2.796211001       2.641552        2.80052       2.726072       3.205848       6.906444            100            100 
283          NO_ID       2.991097        2.46303       2.266342       2.997695       2.911637        2.72972       3.004017       3.025902       2.097144   0.1268723819 1.593772023e-06 
284          NO_ID       2.994543       2.602674       1.751336    2.956636598       2.641586        2.69812       2.726588       3.209944       8.203852   0.1624055061 0.005987247232 
285          NO_ID       2.997681       2.470998        2.29728       3.001207       2.986833       2.788676       3.012897       3.025326        3.63868   0.1272184387 1.593772023e-06 
286          NO_ID     3.00227071    2.567404653    2.350629976    2.756339566    2.633075657     2.84573986    2.652921573   0.1854174939    10.57306307   0.1454628734 0.001052622097 
287          NO_ID       3.024376       2.533487       2.272511       2.809626       2.965771       2.977558       2.742048       3.725825       1.113466   0.1268159233 0.0008796028235 
288          NO_ID    3.052321468    2.721688541    2.299788386    2.958913147    2.787267624    2.883573276    2.947027832    2.554351001    3.013074334   0.1240213044 0.001852330273 
289          NO_ID       3.062264       2.706674       1.917922    2.691137443       2.640173       2.895124       3.021122       2.732518       5.946171   0.1303557744 1.593772023e-06 
290          NO_ID       3.062472       2.474724       2.333387       2.892031       3.056128       2.719093        3.08103        1.70517       2.181652   0.1253815165 1.593772023e-06 
291          NO_ID       3.062498       2.599367       2.343084       3.058123         2.6272       2.716662       2.635894       6.571049       0.870932   0.1280354377 0.002057397946 
292          NO_ID    3.062498472     2.51701979    2.343116191      3.0601711     2.62707195    2.719094249    2.637000466    6.308905115   0.8709315122   0.1260171667 0.000681696139 
293          NO_ID    3.087157284     2.28869416    2.342711458    3.012485859    2.788465377    2.714416792     2.93581436    1.765198254   0.8899437292    0.125607322 0.001061941082 
294          NO_ID       3.094619       2.607879       1.786876       2.840414       2.928613        2.60656       3.065052       0.539451       3.074361   0.1239072653 0.001111695454 
295          NO_ID       3.094987       2.598407        1.78726       2.832494       2.937317       2.602592       3.020764       0.935963       3.074071   0.1236952433 0.0008921848035 
296          NO_ID    2.851449117       2.329654       2.341773        3.01248       2.787281       2.715953       2.947078       1.767918       0.891352   0.1345720596 0.0008334374463 
297          NO_ID     2.95947563       2.608391       1.754108        2.84051       2.927589       2.606304         3.0204       0.946651       4.194299   0.1283309739  0.00124555224 
298          NO_ID       2.963929        2.46303        2.29911       2.997695       2.920853       2.731768       3.004381       3.025902       0.977208   0.1280140884 1.593772023e-06 
299          NO_ID    2.985477267    2.476175691    2.139839672    2.624029189    2.643586233    2.825654656    2.803341713    1.249828075     3.23910487   0.1270000684 1.593772023e-06 
300          NO_ID       3.021601       2.680729       2.300726       2.958919       2.788452       2.882037       2.935764       2.551631       3.011666   0.1253787046 0.001536822776 
301          NO_ID       3.024376       2.533487       2.272511       2.809626    3.001009066       2.977558       2.742048       3.725825       1.113466   0.1269851962 0.0009995346324 
302          NO_ID       3.024378       2.533615       2.272363       2.809618       2.950667        2.97807       2.742048       3.168769       1.176314   0.1263830226 0.0003277197031 
303          NO_ID        3.02768       2.482834       1.708287        2.81604       2.834852       2.678487       2.717727       3.730666       6.356288   0.1258089453 0.0001024540621 
304          NO_ID    3.027681992    2.482961538    1.708138916    2.816032174    2.819747886    2.693552675    2.717726835    3.173609875    6.419136009   0.1259066913 9.251407799e-05 
305          NO_ID    3.027681992    2.515969246    1.708138916    2.816032174    2.819747886    2.678998623    2.717726835    3.173609875    6.419136009   0.1258404614 0.0003318196966 
306          NO_ID    3.054317931    2.681968635    2.088383422    2.630690694    2.996879985    2.884218609    3.025936986    3.279270235    3.649273724            100            100 
307          NO_ID       3.087173       2.284598       2.342707        3.01243       2.657393       2.713609       3.015814       1.763662       0.482392   0.1256596031 0.001047141106 
308          NO_ID          3.095       2.231554       1.917948       3.073959       2.805734       2.870497       2.693822       1.060395       6.224584   0.1247215916  0.00143948048 
309          NO_ID       3.096176       2.253871       2.332398       2.839812       3.073714       2.943793    2.827017347       1.064823        0.89004   0.1251757267 0.001177945897 
310          NO_ID       3.096819       2.608647       1.773666        2.84083       2.938829    2.857003163       3.017692       0.946647       2.189627   0.1236168477 0.001005497623 
311          NO_ID       2.825012       2.485249       1.752811       2.815876       2.821796       2.679089       2.717727       3.337962       6.419136   0.1340716366 1.593772023e-06 
312          NO_ID    2.936318534       2.319414       2.298039       3.012642       2.786417       2.714327       2.935814       1.600846       0.889944   0.1306182077 0.0009536242547 
313          NO_ID       2.985435       2.476816       2.139644       2.709389       2.643428       2.805175       2.803342       1.252132       3.501249   0.1269813589 1.593772023e-06 
314          NO_ID       3.021794       2.288695       1.708151       2.816032       2.819236       2.714327       2.740255       3.173582       5.173952   0.1267376684 0.0009236733024 
315          NO_ID        3.02717       2.477574       1.708139       2.840608       2.819748       2.693553       2.717663       4.091114        6.41504   0.1259007204 0.0002332208537 
316          NO_ID        3.02768       2.458625       1.708141       2.816032       2.787492       2.679031       2.750495       3.599594       2.224832   0.1257623235 1.593772023e-06 
317          NO_ID        3.02768       2.482834     1.70044009        2.81604       2.834852       2.678487       2.717727       3.730666       6.356288   0.1258089453 0.0002225968707 
318          NO_ID       3.052323       2.779033       2.299786       2.958913       2.819524       2.883541        2.91426       2.128367       7.207378   0.1315137184 0.0008288469044 
319          NO_ID       3.093045       2.515968       2.342699       3.012486       2.788977       2.679089       2.913286       1.765226        2.21071   0.1237853624 9.621607209e-05 
320          NO_ID       3.094619       2.607879       1.786876       2.840414       2.928613        2.60656       3.065052       0.539451    4.007749965            100            100 
321          NO_ID       3.094619       2.607879       1.786876       2.840414       2.928613    2.625225728       3.065052       0.539451       3.074361   0.1239125198 0.001112494452 
322          NO_ID       3.094661       2.607239       1.787072       2.791646       2.928771        2.62704       3.065052       0.537147       2.812217   0.1238862747 0.001067210525 
323          NO_ID       3.094987       2.598407        1.78726       2.832494       2.937317       2.602592       3.020764       0.935963     2.36559013   0.1236348948 0.0008390028883 
324          NO_ID       3.096819       2.608647       1.773666    2.845067805       2.938829    2.857003163       3.017692       0.946647       2.189627   0.1236163422 0.001005584623 
325          NO_ID       3.097331       2.614035       1.773666       2.816254       2.938829       2.857003       3.017756       0.029143       2.193723   0.1238912303 0.001015663607 
326          NO_ID       2.985698       2.482018       1.832707        2.81456       2.819682       2.678999       2.759711       3.873862        6.38432   0.1276786568 1.593772023e-06 
327          NO_ID       2.991097        2.46303       2.266342    2.998815486       2.911637        2.72972       3.004017       3.025902       2.097144   0.1268723819 1.593772023e-06 
328          NO_ID       3.027392       2.482834       1.700344       2.816104       2.834788       2.676439       2.758687       0.937194       6.355264   0.1265209099 0.000263819805 
329          NO_ID        3.02768    2.439405981     1.70044009        2.81604       2.834852       2.678487       2.717727       3.730666       6.356288   0.1259247691 1.593772023e-06 
330          NO_ID        3.02768       2.482834        1.70044       2.816032       2.819748       2.693559       2.717727       3.730666       6.421824   0.1258802566 0.0001032550609 
331          NO_ID       3.027682       2.482962       1.708139        2.81604       2.834852       2.678481       2.717727        3.17361         6.3536   0.1258300509 9.121408006e-05 
332          NO_ID       3.027736       2.499353        1.83921       2.750502       2.764452       3.051731       2.717644        3.17361       1.896935   0.1256452736 1.593772023e-06 
333          NO_ID        3.03128        2.47669       1.708159       2.816296       2.834468       2.725931       2.755551       0.946666       6.383904    0.126602893 8.695008686e-05 
334          NO_ID       3.062472       2.474724       2.333387       2.892031    2.631693157       2.719093        3.08103        1.70517       2.181652   0.1252913369 1.593772023e-06 
335          NO_ID       3.093219       2.614791       1.773794       2.840574       2.939213       2.809559       2.979868       3.730647       2.162011   0.1235714173 0.001288565172 
336          NO_ID       3.095275       2.598407       1.787356        2.83243       2.937381        2.60464       2.979804       3.729435       3.075095   0.1236777064 0.001124960433 
337          NO_ID       3.097331       2.614035       1.773666       2.816254       2.938829       2.857003       3.017756       0.029143    2.227953633   0.1238938986 0.001016854605 
338          NO_ID        3.02768       2.458625       1.708141       2.816032       2.787492    2.715707458       2.750495       3.599594       2.224832   0.1257574726 1.593772023e-06 
339          NO_ID       3.027682       2.482962       1.708139    2.865465873       2.834852       2.678481       2.717727        3.17361         6.3536   0.1258303183 9.123308003e-05 
340          NO_ID       3.027682       2.483718       1.773675       2.807848       2.834764       2.678485       2.717727       3.206378       6.356416    0.125831038 1.593772023e-06 
341          NO_ID        3.05389       2.477568       2.297958       2.656429       2.643422       2.857005       2.624477       0.764166       6.383922   0.1251727325 1.593772023e-06 
342          NO_ID       3.053898       2.474584       2.241226       2.892029        2.64347       2.801013       2.621803       0.755978       7.685858   0.1256855257 1.593772023e-06 
343          NO_ID       3.062472       2.487012       2.333391       2.651311       2.631645       2.708589        3.08103       1.713362       2.181908   0.1252304628 1.593772023e-06 
344          NO_ID       3.064584       2.351844       2.331339       2.892031       3.072512       2.727285       3.080262       0.029142       2.227952   0.1260702102 0.0003886451551 
345          NO_ID       3.093045       2.515968       2.342699       3.012486       2.788977       2.679089    2.907915197       1.765226        2.21071   0.1237853624 9.621607209e-05 
346          NO_ID       3.093219       2.614035       1.708258       2.848766       2.939301       2.809555       2.979868       3.697879       2.159195   0.1235465114 0.001483366861 
347          NO_ID       3.095219       2.736915       1.775714       2.816254       2.922445       2.848811       3.018524       1.705171       2.181654   0.1229707357 0.002008864024 
348          NO_ID       3.095275       2.598407       1.787356        2.83243       2.937381        2.60464    2.992143632       3.729435       3.075095   0.1237159092 0.001143469403 
349          NO_ID       3.096827       2.617951       1.716938       2.839948       2.938829       2.790507       3.015018       0.946651       3.491819   0.1237312322 0.001512998814 
350          NO_ID       2.834672       2.346468       2.333391       2.652591       2.627549       2.709549        3.08103       1.975506       2.181904   0.1345455664 0.0004687980274 
351          NO_ID    3.041059792       2.749191       1.773666        2.83955       2.942925       2.856043       3.017692       0.684503       2.189631   0.1251167279 0.002185436742 
352          NO_ID        3.05389    2.461765758       2.297958       2.656429       2.643422       2.857005       2.624477       0.764166       6.383922   0.1252160541 1.593772023e-06 
353          NO_ID       3.093045     2.53144093       2.342699       3.012486       2.788977       2.679089       2.913286       1.765226        2.21071   0.1237267547 0.0002720437919 
354          NO_ID       3.093045       2.780423       1.784828       2.840486       2.936433    2.743605681       3.022604       0.716651       3.074363   0.1234860385 0.002410907383 
355          NO_ID       3.093219       2.616851        1.70813       2.840574       2.939301       2.808531       2.984924       3.042519       2.161243   0.1233267221 0.001281113184 
356          NO_ID       3.094987       2.598407       1.787356       2.832494       2.937381        2.60464       2.979804       0.935963       3.074071    0.123607445 0.0008490608722 
357          NO_ID       3.095003       2.343936       2.344747        3.01251       2.789349       2.690353       2.906075       1.995226        2.21071   0.1243126129 0.0004908709922 
358          NO_ID     3.09500345    2.608391022    1.786875854    2.835152827    2.936804892     2.60835159    3.020763937   0.9466505744    3.074363313   0.1236464021 0.001029997584 
359          NO_ID       3.095275       2.598407        1.78726        2.83243       2.937317       2.602592       3.020764       3.729435       3.075095   0.1237655312 0.001163743371 
360          NO_ID       3.095275       2.598407       1.787356    2.855185974       2.937381        2.60464       2.979804       3.729435       3.075095   0.1236771532 0.001124549433 
361          NO_ID       3.096819       2.605831       1.773794       2.849022       2.938829       2.858027       3.012636       1.602007       2.187579   0.1234823976 0.001012710611 
362          NO_ID       3.054018        2.46183       2.297958       2.704093       2.674686       2.855981       2.627549        0.94439       6.383922   0.1252055305 1.593772023e-06 
363          NO_ID       3.062472       2.474724       2.333387    2.891191645    2.631693157       2.719093        3.08103        1.70517       2.181652   0.1252913369 1.593772023e-06 
364          NO_ID       3.093043       2.614023       1.785634       2.849038       2.920013       2.875435       3.012636       1.765847       2.203963   0.1234785866 0.0009741916728 
365          NO_ID       3.093045    2.500388492       2.342699       3.012486       2.788977       2.679089       2.913286       1.765226        2.21071   0.1238422046 1.593772023e-06 
366          NO_ID       3.093045       2.778115        1.81821       2.816254       2.923469       2.810155        3.00622       1.754323       2.198038   0.1227790439 0.002230362671 
367          NO_ID       3.093219       2.616083        1.70813       2.849022       2.938917       2.848787       2.984924       3.032279       2.226779   0.1233384796 0.001283727179 
368          NO_ID       3.094875       2.608327       1.786876       2.787489       2.905541       2.609376       3.017692       0.766427       3.074363   0.1237171759 0.001036230574 
369          NO_ID       3.094987       2.598407        1.78726       2.832494       2.937317       2.602592    3.017408967       0.935963     2.36559013   0.1236348948 0.0008390028883 
370          NO_ID       3.094987       2.606083       1.787692       2.881438       2.937317       2.608432       2.971612       0.935963       2.210711   0.1235210923 0.0009500047113 
371          NO_ID       3.095003        2.33626       2.344315       2.963566       2.789349       2.684513       2.955227       1.995226        3.07407   0.1242283224 0.0004742010188 
372          NO_ID       3.095003       2.343936       2.344747    3.052608657       2.789349       2.690353       2.906075       1.995226        2.21071   0.1243223672 0.0004926849893 
373          NO_ID       3.095219       2.474768       2.300203       3.012486       2.787953       2.717745       2.920219       1.716074       2.194326   0.1239536759 1.593772023e-06 
374          NO_ID       3.095219       2.737683       1.775714       2.807806       2.922829       2.808555       3.018524       1.715411       2.116118   0.1229303215 0.002010655021 
375          NO_ID       3.096819       2.608647       1.773666    2.869264886       2.938829    2.857003163       3.017692       0.946647       2.189627   0.1236159775 0.001005666623 
376          NO_ID       3.096821       2.507776       2.330859        3.01247       2.807793       2.661681       2.913286       1.601386       2.194326   0.1238652006 1.593772023e-06 
377          NO_ID       2.961976       2.487012       2.342703       2.717967       2.624989       2.708589        3.07847       1.713366        2.18754   0.1283422576 1.593772023e-06 
378          NO_ID    3.034959921       2.614023       1.776322       2.782382       2.926669       2.875435       3.015196       1.765843       2.198331   0.1252314415 0.001012590612 
379          NO_ID       3.051842       2.483712       2.297958       2.644141       2.677086       2.856917    2.973233466       0.764374       6.384946   0.1375136131 0.004454286675 
380          NO_ID       3.062472       2.487012       2.333391    2.640213025       2.631645       2.708589        3.08103       1.713362       2.181908   0.1252304628 1.593772023e-06 
381          NO_ID       3.092723       2.608643        1.70813       2.848766       2.938853       2.856659       3.017692       3.695063       2.159451   0.1236578535 0.001497496839 
382          NO_ID       3.093045       2.515968       2.342699       3.012486       2.788977       2.679089       2.907915       1.765226        2.21071   0.1237853624 9.621607209e-05 
383          NO_ID       3.093219       2.614803       1.708258       2.849022       2.939301       2.848787       2.984988       3.032279       2.161243    0.123332152 0.001279924186 
384          NO_ID       3.093219       2.616071       1.773666       2.840574       2.938829       2.809559       2.979804       3.730647       2.227547   0.1235743495 0.001290377169 
385          NO_ID       3.094971       2.606599       1.775724        2.81611       2.937317       2.602464       3.020764       1.722395       2.361878   0.1234282742 0.001001779629 
386          NO_ID       3.094987       2.598407        1.78726       2.832494       2.937317    2.624796644       3.020764       0.935963     2.36559013   0.1236369124 0.0008402558863 
387          NO_ID       3.094987       2.598407    1.881330649       2.832494       2.937381        2.60464       2.979804       0.935963       3.074071    0.123607445 0.0008676848425 
388          NO_ID       3.094987    2.664747394        1.78726       2.832494       2.937317       2.602592       3.020764       0.935963     2.36559013   0.1234370116 0.001393031005 
389          NO_ID       3.095003        2.33626       2.344315       2.963566       2.789349       2.684513       2.955227    2.244290708        3.07407    0.124217497 0.0004766600149 
390          NO_ID       3.095235       2.729491        1.78725        2.82419       2.922829       2.808683       3.018524       0.928979        2.11983   0.1232384148 0.001982597066 
391          NO_ID       3.095267       2.608647       1.773794       2.852862       2.905549       2.809647       3.017692       3.730439       2.160987   0.1235796135 0.001228150268 
392          NO_ID       3.096821       2.507776       2.330859        3.01247       2.807793    2.668672611       2.913286       1.601386       2.194326   0.1238652006 1.593772023e-06 
393          NO_ID       3.097315       2.614039       1.773794        2.84083       2.939277       2.809899       2.979868       0.949463       2.189371   0.1234992066 0.0009881756505 
394          NO_ID       3.054018       2.463238       2.311548       2.652269       2.643454       2.870573       2.624477       0.764186       6.383766   0.1252187055 1.593772023e-06 
395          NO_ID       3.092899       2.607891       1.708194       2.881438       2.937317       2.848819       2.984924       3.032279       2.227035   0.1233383717  0.00128362818 
396          NO_ID       3.092917        2.51648       2.340075       3.029094       2.806309       2.866737       2.979851        1.76489        3.07407   0.1237806102 0.0002359778493 
397          NO_ID       3.093041       2.778115       1.785442        2.88179       2.921421       2.810155       3.018508       1.633283       2.226198   0.1228528883 0.002281386589 
398          NO_ID       3.093043       2.614023       1.785634       2.849038       2.920013    2.897769749       3.012636       1.765847       2.203963   0.1234815683 0.0009737716735 
399          NO_ID       3.094859       2.596935        1.77367       2.836654       2.937285       2.611229       3.020764       0.935943       2.365746   0.1236349385 0.000876170829 
400          NO_ID       3.094987       2.598403       1.787244       2.898334       2.937317       2.602288       3.020764       0.935963       2.202519   0.1236168632 0.0008283069053 
401          NO_ID       3.094987       2.598407        1.78726       2.832494       2.937317       2.602592    3.007017221       0.935963       3.074071   0.1236952433 0.0008921848035 
402          NO_ID       3.094987       2.598407       1.787356    2.858748278       2.937381        2.60464       2.979804       0.935963       3.074071   0.1236065194 0.0008492598719 
403          NO_ID       3.094987       2.598407    1.881330649       2.832494    2.907373649        2.60464       2.979804       0.935963       3.074071   0.1236282894 0.0008663448447 
404          NO_ID       3.094987       2.606083    1.760078697       2.881438       2.937317       2.608432       2.971612       0.935963       2.210711   0.1235210923 0.001033393578 
405          NO_ID       3.094987       2.606087       1.787708       2.815598       2.937317       2.608736       2.971612       0.935963       2.373782   0.1235033411 0.0009570157002 
406          NO_ID       3.095115       2.597895       1.883955       2.815886       2.920049    2.715826818       2.907868       0.936299       2.210711   0.1236610892 0.0008177569221 
407          NO_ID       3.095219       2.737683       1.775714       2.807806       2.922829       2.808555       3.018524      1.7820735       2.116118   0.1229108265 0.002010811021 
408          NO_ID       3.095271       2.608647       1.806562       2.787326       2.907597       2.809647       3.005404       3.851479       2.132827   0.1236630232 0.001206176303 
409          NO_ID       3.095307       2.614275       1.787628       2.849022       2.938917         2.6084       2.971612       0.935963       2.210455   0.1235215093 0.0009499197115 
410          NO_ID       3.096819       2.605831       1.773666        2.86931       2.938829       2.858027       3.016732       0.946647       2.189627   0.1236159775 0.001005666623 
411          NO_ID       3.096819       2.608647       1.773666       2.852862       2.938829       2.857003       3.017692       0.946647       2.189627   0.1236163422 0.001005584623 
412          NO_ID       3.096819       2.608647       1.773666       2.857233       2.938829       2.857003       3.017692       0.946647       2.189627   0.1236163422 0.001005584623 
413          NO_ID       3.096819       2.608647       1.773794       2.848977       2.938829       2.857003       3.013596       1.602007       2.187579   0.1234823976 0.001012710611 
414          NO_ID       3.096821    2.517603416       2.330859        3.01247       2.807793    2.668672611       2.913286       1.601386       2.194326   0.1238085983 9.72750704e-05 
415          NO_ID    2.850670364       2.606083       1.787692       2.881438       2.937317       2.608432       2.971612       0.935963       2.210711   0.1327543149 0.0009168697642 
416          NO_ID      3.0707034       2.598407    1.881330649       2.832494       2.937381        2.60464       2.979804       0.935963       3.074071    0.124175538 0.0008614858524 
417          NO_ID       3.092899       2.607891       1.708194       2.881438       2.937317       2.848819       2.984924       3.032279  0.02592445528   0.1239098767 0.001281245183 
418          NO_ID       3.093035       2.598401       1.817964       2.897822       2.936421    2.880040958        2.97878       1.765211       2.210711   0.1234178276 0.0007762009883 
419          NO_ID       3.093043       2.614023       1.785634    2.848291507       2.920013       2.875435       3.012636       1.765847       2.203963   0.1234785866 0.0009741916728 
420          NO_ID       3.093045       2.467328       2.342699       3.029894       2.789105       2.678321       2.980107       1.722394       2.205718   0.1238834265 1.593772023e-06 
421          NO_ID       3.093045       2.515974       2.344411       3.012486       2.790001       2.679089       2.915083       1.732458       2.287638    0.123777341 9.870706812e-05 
422          NO_ID       3.093219    2.672075288        1.70813       2.849022       2.938917       2.848787       2.984924       3.032279       2.226779   0.1230105363 0.001870637244 
423          NO_ID       3.094773       2.499584       2.306283       3.012726       2.808353       2.668673       2.914246       1.591322        2.19343   0.1238666215 1.593772023e-06 
424          NO_ID       3.094987       2.597891        1.80657       2.858748       2.936817       2.604656       2.979844       1.599515       3.074967   0.1234819825 0.0007986999525 
425          NO_ID       3.094987       2.598401       1.785644       2.858748       2.936357        2.60464       2.972636       0.968731       2.997143   0.1235934868 0.000842920882 
426          NO_ID       3.094987       2.598407        1.78726       2.832494    2.948026291       2.602592    3.017408967       0.935963     2.36559013   0.1236071571 0.0008412518847 
427          NO_ID       3.094987       2.647047       1.881331       2.815086       2.907246       2.605408       2.907612       0.978795       3.079063   0.1234187411  0.00123971825 
428          NO_ID       3.094997        2.51597       2.311979       3.012998       2.789873       2.684209        2.95527       0.935978       2.202518    0.123872614 0.0001039010598 
429          NO_ID       3.095219       2.475536       2.300011       3.070342       2.791757       2.710065       2.952987       1.716074       2.116118   0.1239310364 1.593772023e-06 
430          NO_ID       3.095219       2.605831       1.773794       2.849022       2.939213       2.858731       3.012636       1.585623       2.116123   0.1234787738 0.001009991616 
431          NO_ID       3.095219       2.736915       1.775906        2.74995       2.919025       2.816235       2.985756       1.715411       2.194326   0.1229092901 0.001998158041 
432          NO_ID       3.095283       2.729479       1.815795        2.83327       2.937393     2.76172198       2.978828       0.550939       3.079063   0.1234624195 0.001977326074 
433          NO_ID       3.096525       2.376704       2.396395       3.011694       2.807781       2.866481       2.914262        1.98641       2.189334    0.124139177 0.0002992412976 
434          NO_ID       3.096819       2.608647       1.773794    2.835420242       2.938829       2.857003       3.013596       1.602007       2.187579   0.1234823497 0.001012647612 
435          NO_ID       3.096819       2.737683       1.775714       2.807806       2.922445       2.807851       3.018524       1.798457       2.187574   0.1229386681 0.002008094025 
436          NO_ID       3.096821       2.508292       2.311645        3.01247       2.808357       2.661665       2.913246       0.937834        2.19343   0.1239717157 1.593772023e-06 
437          NO_ID       3.097035       2.606599       1.811932       2.832238       2.936821        2.60464       2.978844       0.946027       3.074967   0.1235566089 0.0009392727284 
438          NO_ID    3.098533496       2.778115       1.785442        2.88179       2.921421       2.810155       3.018508       1.633283       2.226198   0.1228528883 0.002284873584 
439          NO_ID    2.856771142       2.598407       1.787356    2.858748278       2.937381        2.60464       2.979804       0.935963       3.074071   0.1325950538 0.0007852879739 
440          NO_ID       3.092917        2.51648       2.340075       3.029094       2.806309       2.866737       2.979851    2.748712197        3.07407   0.1237091887 0.0002296568594 
441          NO_ID       3.093029       2.778115        1.81821       2.750718       2.920049       2.810171       3.018508       1.633795       2.209814   0.1228418954 0.002228108674 
442          NO_ID       3.093043       2.616839       1.720098        2.84059       2.940581       2.809811       3.012636       3.042519       2.160987   0.1233903104 0.001259546218 
443          NO_ID       3.093045       2.515968       2.342699       3.012486       2.788977       2.679089    2.928804945       1.765226        2.21071   0.1237663678 9.706007075e-05 
444          NO_ID       3.093219       2.614035       1.773666       2.849022       2.918733       2.874155       2.984924       1.765847       2.204219   0.1234127814 0.001001361629 
445          NO_ID       3.093219    2.672075288    1.703107074       2.849022       2.938917       2.848787       2.984924       3.032279       2.226779   0.1230105363 0.001882852225 
446          NO_ID       3.093259       2.597639       1.785724       2.849006       2.938938        2.60261       3.017409       0.934939       2.103446   0.1236050644 0.0008256149096 
447          NO_ID      3.0947082       2.598407       1.787356       2.832494       2.937381        2.60464       2.979804       0.935963       3.074071    0.123607445 0.0008490608722 
448          NO_ID       3.094773        2.49959       2.311915       3.013238       2.839013       2.674305       2.906078       1.591322       2.177174   0.1238650163 1.593772023e-06 
449          NO_ID       3.094947       2.616851       1.709666        2.83251       2.948005       2.848769       2.984924       3.033303       2.488923   0.1234009588 0.001327913109 
450          NO_ID       3.094963       2.737671       1.750242       2.807806       2.937381       2.801131       3.018716       1.722579       2.115606   0.1229245683 0.002104092872 
451          NO_ID       3.094971       2.606599       1.775724       2.832238       2.936821        2.60464       3.020828       1.722427       2.361878   0.1234283499 0.001001719629 
452          NO_ID       3.094987       2.598401    1.797889777       2.858748       2.936357        2.60464       2.972636       0.968731       2.997143   0.1235934868 0.0008136419287 
453          NO_ID       3.094987       2.598401       1.812012        2.89766       2.936869        2.60464       2.972636       0.968731       3.074967   0.1235993019 0.0008028959458 
454          NO_ID       3.094987       2.598403       1.787244       2.832798       2.933221       2.602288       3.020756       0.935963       2.365591   0.1236348948 0.0008390028883 
455          NO_ID       3.094987       2.598407        1.78726        2.89803       2.952122       2.602592       3.017417       0.935963       2.202518   0.1235890241 0.0008301549024 
456          NO_ID       3.094987       2.606081       1.782076       2.815086       2.906657       2.603104        2.97978       0.935963       2.390038   0.1235253132 0.0009559897018 
457          NO_ID       3.094987       2.606083    1.803511801       2.881438       2.937317       2.608432       2.971612       0.935963       2.210711   0.1235210923 0.000920728758 
458          NO_ID       3.095003       2.769927       1.806568       2.750062       2.970085       2.603168       2.971654       1.591323       2.373782   0.1227974143 0.002238147658 
